"","Song","Artist"
"1","On the floor","Jennifer López;Pitbull"
"2","S&M","Rihanna"
"3","Judas","Lady GaGa"
"4","Price tag","Jessie J;B.o.B"
"5","Mr. Saxobeat","Alexandra Stan"
"6","Give me everything","Pitbull;Afrojack;Nayer;Ne-Yo"
"7","Just can't get enough","The Black Eyed Peas"
"8","Fácil","Maldita Nerea"
"9","Lead the way","Carlos Jean;Electric Nana"
"10","Bumpy ride","Mohombi"
"11","Till the world ends","Britney Spears"
"12","Solamente tú","Pablo Alborán"
"13","Party rock anthem","LMFAO;GoonRock;Laurent Bennet"
"14","Rabiosa","Shakira;El Cata"
"15","Grenade","Bruno Mars"
"16","Cuatro elementos","La Musicalité;El Sueño de Morfeo"
"17","Firework","Katy Perry"
"18","Where them girls at","David Guetta;Flo Rida;Nicki Minaj"
"19","Lluvia al corazón","Maná"
"20","Lovelife","Kate Ryan"
"21","Blanco y negro","Malú"
"22","Hello","Martin Solveig;Dragonette"
"23","Canción de amor caducada","Melendi"
"24","Don't wanna go home","Jason Derülo"
"25","The time is now","Virginia Labuat"
"26","Tú y yo","Ragdog"
"27","Sun is up","Inna;Play & Win"
"28","Lady Gaga","Zenttric"
"29","Tonight (I'm lovin' you)","Enrique Iglesias;DJ Frank E;Ludacris"
"30","Dame vida","Huecco"
"31","What a feeling","Alex Gaudino;Kelly Rowland"
"32","Quiero","Pignoise"
"33","Born this way","Lady GaGa"
"34","Mi lamento","Dani Martín"
"35","Best thing I never had","Beyoncé"
"36","Siempre","La Musicalité"
"37","Higher","Taio Cruz;Kylie Minogue"
"38","Buscando el sol","El Pescao"
"39","Tip toeing","The Monomes"
"40","Who's that chick?","David Guetta;Rihanna"
