"","Song","Artist"
"1","Wake me up!","Avicii;Aloe Blacc"
"2","La la la","Naughty Boy;Sam Smith"
"3","We can't stop","Miley Cyrus"
"4","Blurred lines","Robin Thicke;Pharrell Williams;T.I."
"5","Can't hold us","Macklemore & Ryan Lewis;Ray Dalton"
"6","Love me again","John Newman"
"7","I love it","Icona Pop;Charli XCX"
"8","Let her go","Passenger"
"9","Roar","Katy Perry"
"10","Cero","Dani Martín"
"11","Turn the night up","Enrique Iglesias"
"12","Applause","Lady GaGa"
"13","Make my day","Auryn"
"14","Play hard","David Guetta;Akon;Ne-Yo"
"15","Best song ever","One Direction"
"16","On top of the world","Imagine Dragons"
"17","Éxtasis","Pablo Alborán"
"18","I need your love","Calvin Harris;Ellie Goulding"
"19","Treasure","Bruno Mars"
"20","Next to me","Emeli Sandé;Alejandro Sanz"
"21","Live it up","Jennifer López;Pitbull"
"22","Big when I was little","Eliza Doolittle"
"23","A prueba de ti","Malú"
"24","Safe and sound","Capital Cities"
"25","The other side","Jason Derülo"
"26","Funketón","Efecto Pasillo"
"27","Burn","Ellie Goulding"
"28","Get lucky","Daft Punk;Pharrell Williams"
"29","Now is the time","Wally López;Jasmine V"
"30","More than friends","Inna;Daddy Yankee"
"31","Vi","Pablo López"
"32","El primer día del resto de mi vida","La Oreja de Van Gogh"
"33","True love","P!nk;Lily Allen"
"34","Gitana","El Viaje de Elliot"
"35","Thrift shop","Macklemore & Ryan Lewis;Wanz"
"36","Live your life","Mika"
"37","Walks like Rihanna","The Wanted"
"38","Infatuated","Sweet California"
"39","Come & get it","Selena Gomez"
"40","I could be the one","Avicii;Nicky Romero"
