"","Song","Artist"
"1","Hello","Adele"
"2","What do you mean?","Justin Bieber"
"3","How deep is your love","Calvin Harris;Disciples"
"4","El mismo sol (Under the same sun) (Spanglish version)","Álvaro Soler;Jennifer López"
"5","Can't feel my face","The Weeknd"
"6","Locked away","R. City;Adam Levine"
"7","Alive","Sia"
"8","Reality","Lost Frequencies;Janieck Devy"
"9","Ginza","J Balvin"
"10","Marvin Gaye","Charlie Puth;Meghan Trainor"
"11","Photograph","Ed Sheeran"
"12","On my mind","Ellie Goulding"
"13","Vuelve","Juan Magán;DCS;Paulina Rubio"
"14","Ain't nobody (Loves me better)","Felix Jaehn;Jasmine Thompson"
"15","Runnin' (Lose it all)","Naughty Boy;Arrow Benjamin;Beyoncé"
"16","Quiero","Malú"
"17","Back it up (Spanish version)","Prince Royce;Jennifer López;Pitbull"
"18","Supergirl","Anna Naklab;Alle Farben;Younotus"
"19","Electric","Auryn"
"20","Goodbye","Feder;Lyse"
"21","Fight song","Rachel Platten"
"22","Stole the show","Kygo;Parson James"
"23","Don't worry","Madcon;Ray Dalton"
"24","Hula hoop","OMI"
"25","Lean on","Major Lazer;DJ Snake;MØ"
"26","La gozadera","Gente de Zona;Marc Anthony"
"27","I don't like it, I love it","Flo Rida;Robin Thicke;Verdine White"
"28","Old school","Abraham Mateo"
"29","Headlights","Robin Schulz;Ilsey"
"30","Shut up and dance","Walk the Moon"
"31","Perfect","One Direction"
"32","La escalera","Pablo Alborán"
"33","Come and get it","John Newman"
"34","Capitán Tapón","Alejandro Sanz"
"35","The one I want","Electric Nana"
"36","Waiting for love","Avicii"
"37","Garabatos","Fito & Fitipaldis"
"38","Like I can","Sam Smith"
"39","Pastillas para dormir","Estopa"
"40","I really like you","Carly Rae Jepsen"
