"","Song","Artist"
"1","Labios compartidos","Maná"
"2","Besos","El Canto del Loco"
"3","Te busqué","Nelly Furtado;Juanes"
"4","Nothing else matters","Lucie Silvas"
"5","Dulce locura","La Oreja de Van Gogh"
"6","En qué estrella estará","Nena Daconte"
"7","Como lo tienes tú","Pereza"
"8","Por la boca vive el pez","Fito & Fitipaldis"
"9","Me voy","Julieta Venegas"
"10","Malabares","Estopa"
"11","Los amantes","Ana Torroja"
"12","Resurrección","Amaral"
"13","Hips don't lie","Shakira;Wyclef Jean"
"14","Satellites","September"
"15","Ni una sola palabra","Paulina Rubio"
"16","One","Mary J. Blige;U2"
"17","Déjame verte","Diego Martín;Raquel del Rosarío"
"18","Tu peor error","La Quinta Estación"
"19","Dani California","Red Hot Chili Peppers"
"20","Quién me iba a decir","David Bisbal"
"21","La noche me resbala","Sr. Trepador"
"22","Let me out","Dover"
"23","Cartas de amor (cuando no hay amor)","Mikel Erentxun"
"24","Despertaré cuando te vayas","David DeMaría"
"25","Call me when you're sober","Evanescence"
"26","A la primera persona","Alejandro Sanz"
"27","Viajar contigo","Álex Ubago"
"28","Something about you","Jamelia"
"29","I don't feel like dancin'","Scissor Sisters"
"30","Tres corazones","Antonio Orozco"
"31","Te entiendo","Pignoise"
"32","Acuérdate bien de mi cara","La Caja de Pandora"
"33","Is it any wonder?","Keane"
"34","Not ready to make nice","Dixie Chicks"
"35","Aquí estoy","Taxi"
"36","Odio","Revólver"
"37","Sorry","Madonna"
"38","Muñeca de trapo","La Oreja de Van Gogh"
"39","Nada que perder","Pignoise"
"40","Hay que volver","Celtas Cortos"
