"","Song","Artist"
"1","Corazón","Maluma;Nego do Borel"
"2","Échame la culpa","Luis Fonsi;Demi Lovato"
"3","El baño","Enrique Iglesias;Bad Bunny"
"4","How long","Charlie Puth"
"5","Wolves","Selena Gomez;marshmello"
"6","Downtown","Anitta;J Balvin"
"7","El patio","Pablo López"
"8","Déjate llevar","Juan Magán;B-Case;Belinda;Manuel Turizo;Snova"
"9","Havana","Camila Cabello;Young Thug"
"10","Besos en guerra","Morat;Juanes"
"11","I miss you","Clean Bandit;Julia Michaels"
"12","For you","Liam Payne;Rita Ora"
"13","Spinning over you","REYKO"
"14","Breathe","Jax Jones;Ina Wroldsen"
"15","All falls down","Alan Walker;Digital Farm Animals;Noah Cyrus"
"16","Perfect duet","Ed Sheeran;Beyoncé"
"17","El arrepentido","Melendi;Carlos Vives"
"18","Katchi","Nick Waterhouse;Ofenbach"
"19","Lo malo",NA
"20","Salvajes irracionales","Efecto Pasillo"
"21","Finesse","Bruno Mars;Cardi B"
"22","La llamada","Leiva"
"23","Never be the same","Camila Cabello"
"24","Guerrera","C. Tangana;Dellafuente"
"25","Bedroom floor","Liam Payne"
"26","Mentira","Ana Mena;RK"
"27","Anywhere","Rita Ora"
"28","Perro fiel","Shakira;Nicky Jam"
"29","Good girls don't lie","Ruth Lorenzo"
"30","1, 2, 3","Sofía Reyes;De la Ghetto;Jason Derülo"
"31","No roots","Alice Merton"
"32","PDA","Scott Helman"
"33","Tip toe","Jason Derülo;French Montana"
"34","These days","Rudimental;Dan Caplen;Jess Glynne;Macklemore"
"35","Tu mejor pesadilla","Sidecars"
"36","Feel it still","Portugal. The Man"
"37","New rules","Dua Lipa"
"38","Filthy","Justin Timberlake"
"39","What lovers do","Maroon 5;SZA"
"40","Dusk till dawn","Zayn Malik;Sia"
