"","Song","Artist"
"1","Tik tok","Ke$ha"
"2","Meet me halfway","The Black Eyed Peas"
"3","We are the world 25 for Haiti",NA
"4","El run run","Rosario;Estopa"
"5","Desde cuando","Alejandro Sanz"
"6","Sexy bitch","David Guetta;Akon"
"7","Cosas que suenan a...","Maldita Nerea"
"8","Bad romance","Lady GaGa"
"9","Quiero aprender de ti","El Canto del Loco"
"10","We weren't born to follow","Bon Jovi"
"11","Stereo love","Edward Maya;Molella"
"12","Que nadie","Manuel Carrasco;Malú"
"13","Fight for this love","Cheryl"
"14","Fireflies","Owl City"
"15","Estuve a punto de...","Miguel Bosé"
"16","Gitana (Pop version)","Shakira"
"17","Diez minutos","Efecto Mariposa"
"18","Release me","Agnes"
"19","Russian roulette","Rihanna"
"20","Mi princesa","David Bisbal"
"21","Sick of love","Robert Ramírez"
"22","Antes de que cuente diez","Fito & Fitipaldis"
"23","Babacar","Kate Ryan"
"24","I got you","Leona Lewis"
"25","Ayo technology","Milow"
"26","Miedo a perderte","TeenAngels"
"27","Ay Haití!","Carlos Jean;Varios"
"28","Don't tell me that it's over","Amy MacDonald"
"29","Blame it on the girls","Mika"
"30","Todo me da igual","Pignoise"
"31","Sweet dreams","Beyoncé"
"32","Como una vela","Melendi"
"33","La lluvia","María Villalón"
"34","If we ever meet again","Timbaland;Katy Perry"
"35","Lady Madrid","Pereza"
"36","Llévatelo","Antonio Orozco"
"37","Falling in love","McFly"
"38","Mensajes del agua","Macaco"
"39","Con sólo una mirada","Georgina"
"40","Undisclosed desires","Muse"
