"","Song","Artist"
"1","Someone like you","Adele"
"2","Cometas por el cielo","La Oreja de Van Gogh"
"3","Got 2 luv u","Sean Paul;Alexis Jordan"
"4","Ai se eu te pego","Michel Teló"
"5","Stereo hearts","Gym Class Heroes;Adam Levine"
"6","Titanium","David Guetta;Sia"
"7","Good feeling","Flo Rida"
"8","We found love","Rihanna;Calvin Harris"
"9","Without you","David Guetta;Usher"
"10","The one that got away","Katy Perry"
"11","No sigue modas","Juan Magán"
"12","Hangover","Taio Cruz;Flo Rida"
"13","Midnight","Mandy Santos;Carlos Jean"
"14","Paradise","Coldplay"
"15","Domino","Jessie J"
"16","Criminal","Britney Spears"
"17","Dejarse la piel","Lagarto Amarillo"
"18","Marry you","Bruno Mars"
"19","Moves like Jagger","Maroon 5;Christina Aguilera"
"20","Tu mirada","Amaia Montero"
"21","The A Team","Ed Sheeran"
"22","International love","Pitbull;Chris Brown"
"23","¿No podíamos ser agua?","Maldita Nerea"
"24","I like how it feels","Enrique Iglesias;Pitbull;The WAV.s"
"25","Give me all your luvin'","Madonna;M.I.A.;Nicki Minaj"
"26","La primavera","Estopa"
"27","Sexy and I know it","LMFAO"
"28","Levels","Avicii;Etta James"
"29","No hay más","Antonio Orozco"
"30","Los días contados","Despistaos"
"31","Marry the night","Lady GaGa"
"32","When love","Chila Lynn"
"33","Rolling in the deep","Adele"
"34","El verdadero amor perdona","Maná"
"35","Breathing","Jason Derülo"
"36","La luna va y viene","El Pescao"
"37","Me quedaré","Estopa"
"38","Glad you came","The Wanted"
"39","Get back (ASAP)","Alexandra Stan"
"40","I wanna go","Britney Spears"
