"","Song","Artist"
"1","Feels","Calvin Harris;Big Sean;Katy Perry;Pharrell Williams"
"2","Mi gente","J Balvin;Willy William"
"3","Yo contigo, tú conmigo (The gong gong song)","Morat;Álvaro Soler"
"4","Wild thoughts","DJ Khaled;Bryson Tiller;Rihanna"
"5","2U","David Guetta;Justin Bieber"
"6","Me rehúso","Danny Ocean"
"7","Attention","Charlie Puth"
"8","Solo si es contigo","Bombai;Bebe"
"9","Galway girl","Ed Sheeran"
"10","Issues","Julia Michaels"
"11","Breaking bad","Leiva"
"12","No vacancy (Latin version)","OneRepublic;Sebastián Yatra"
"13","Despacito","Luis Fonsi;Daddy Yankee"
"14","Ok","Robin Schulz;James Blunt"
"15","Bailarina","Maldita Nerea"
"16","Mama","Jonas Blue;William Singe"
"17","Felices los 4","Maluma"
"18","Versace on the floor","Bruno Mars;David Guetta"
"19","Unforgettable","French Montana;Swae Lee"
"20","Mala mujer","C. Tangana"
"21","Instruction","Jax Jones;Demi Lovato;Stefflon Don"
"22","Thunder","Imagine Dragons"
"23","Carita de buena","Efecto Pasillo"
"24","Symphony","Clean Bandit;Zara Larsson"
"25","Loco de amor",NA
"26","How we dream","Maico"
"27","Malibu","Miley Cyrus"
"28","Everything now","Arcade Fire"
"29","Todo es posible","David Bisbal;Tini"
"30","Miracles (someone special)","Big Sean;Coldplay"
"31","Que se mueran de envidia","Dani Martín;Carla Morrison"
"32","Your song","Rita Ora"
"33","El peor grupo del mundo","Sidonie"
"34","There's nothing holdin' me back","Shawn Mendes"
"35","Toc toc","Macaco"
"36","Dancing on Mars","Carlos Jean;Bamboe"
"37","Hula hoop 8000","Monarchy"
"38","Sign of the times","Harry Styles"
"39","Swalla","Jason Derülo;Nicki Minaj;Ty Dolla $ign"
"40","Hey ma (Spanish version)","J Balvin;Pitbull;Camila Cabello"
