"","Song","Artist"
"1","Lo siento","Beret"
"2","Cuando nadie ve","Morat"
"3","Girls like you","Maroon 5;Cardi B"
"4","Qué tienes tú","Dvicio;Mau y Ricky;Reik"
"5","Promises","Calvin Harris;Sam Smith"
"6","Fuego","Eleni Foureira"
"7","Ya no quiero ná","Lola Índigo"
"8","Él no soy yo","Blas Cantó"
"9","2002","Anne-Marie"
"10","Loca","Sweet California"
"11","Perdón","David Bisbal;Greeicy"
"12","Kiss and make up","Dua Lipa;Black Pink"
"13","Shotgun","George Ezra"
"14","Malamente (Cap. 1 Augurio)","Rosalía"
"15","Déjala que baile","Melendi;Alejandro Sanz;Arkano"
"16","Amasijo de huesos","Sidecars"
"17","Don't leave me alone","David Guetta;Anne-Marie"
"18","Happier","marshmello;Bastille"
"19","I'm a mess","Bebe Rexha"
"20","Ni la hora","Ana Guerra;Juan Magán"
"21","Electricity","Dua Lipa;Silk City"
"22","Tu refugio (Nueva versión)","Pablo Alborán"
"23","Teléfono","Aitana"
"24","Happier","Ed Sheeran"
"25","Beautiful","Bazzi;Camila Cabello"
"26","In my mind","Dynoro;Gigi D'Agostino"
"27","One kiss","Calvin Harris;Dua Lipa"
"28","Te esperaré toda la vida","Dani Fernández"
"29","Blow that smoke","Major Lazer;Tove Lo"
"30","Thank u, next","Ariana Grande"
"31","Angels","Tom Walker"
"32","Flames","David Guetta;Sia"
"33","No tengo nada","Alejandro Sanz"
"34","Solo","Clean Bandit;Demi Lovato"
"35","Déjame ser","Manuel Carrasco"
"36","Leave a light on","Tom Walker"
"37","Gira",NA
"38","La cintura","Álvaro Soler"
"39","No es justo","J Balvin;Zion & Lennox"
"40","Rise","Jonas Blue;Jack & Jack"
