"","Song","Artist"
"1","La cintura","Álvaro Soler"
"2","Flames","David Guetta;Sia"
"3","One kiss","Calvin Harris;Dua Lipa"
"4","Leave a light on","Tom Walker"
"5","Solo","Clean Bandit;Demi Lovato"
"6","1, 2, 3","Sofía Reyes;De la Ghetto;Jason Derülo"
"7","Usted","Juan Magán;Mala Rodríguez"
"8","Déjala que baile","Melendi;Alejandro Sanz;Arkano"
"9","Fuego","Eleni Foureira"
"10","Mad love","Sean Paul;Becky G;David Guetta"
"11","A partir de hoy","David Bisbal;Sebastián Yatra"
"12","La llave","Pablo Alborán;Piso 21"
"13","Back to you","Selena Gomez"
"14","These days","Rudimental;Dan Caplen;Jess Glynne;Macklemore"
"15","Teléfono","Aitana"
"16","Better now","Post Malone"
"17","Belerofón","Taburete"
"18","Friends","Anne-Marie;marshmello"
"19","Gira",NA
"20","Lo malo","Aitana;Ana Guerra"
"21","Clandestino","Maluma;Shakira"
"22","No tears left to cry","Ariana Grande"
"23","Te esperaré toda la vida","Dani Fernández"
"24","Ni la hora","Ana Guerra;Juan Magán"
"25","Superhéroes","Bombai"
"26","Ya es hora",NA
"27","Happier","Ed Sheeran"
"28","Contradicción","Malú"
"29","The middle","Maren Morris;Zedd;Grey"
"30","Hey hey","Maico"
"31","Girls like you","Maroon 5;Cardi B"
"32","Qué tienes tú","Dvicio;Mau y Ricky;Reik"
"33","El préstamo","Maluma"
"34","Él no soy yo","Blas Cantó"
"35","No es justo","J Balvin;Zion & Lennox"
"36","Déjala que vuelva","Piso 21;Manuel Turizo"
"37","Never be the same","Camila Cabello"
"38","X","J Balvin;Nicky Jam"
"39","Amasijo de huesos","Sidecars"
"40","Dieciocho","Dani Martín"
