"","Song","Artist"
"1","Que nadie","Manuel Carrasco;Malú"
"2","Bad romance","Lady GaGa"
"3","Quiero aprender de ti","El Canto del Loco"
"4","Desde cuando","Alejandro Sanz"
"5","La lluvia","María Villalón"
"6","Russian roulette","Rihanna"
"7","Ayo technology","Milow"
"8","Antes de que cuente diez","Fito & Fitipaldis"
"9","Tik tok","Ke$ha"
"10","Sweet dreams","Beyoncé"
"11","Happy","Leona Lewis"
"12","Doesn't mean anything","Alicia Keys"
"13","Meet me halfway","The Black Eyed Peas"
"14","Diez minutos","Efecto Mariposa"
"15","We weren't born to follow","Bon Jovi"
"16","Let's get excited","Alesha Dixon"
"17","Esclavo de sus besos","David Bisbal"
"18","Rain","Mika"
"19","Lucky","Jason Mraz;Colbie Caillat"
"20","Cosas que suenan a...","Maldita Nerea"
"21","This is it","Michael Jackson"
"22","Looking for paradise","Alejandro Sanz;Alicia Keys"
"23","Lady Madrid","Pereza"
"24","I gotta feeling","The Black Eyed Peas"
"25","El run run","Rosario;Estopa"
"26","Lo hecho está hecho","Shakira"
"27","Más","Nelly Furtado"
"28","Con sólo una mirada","Georgina"
"29","Cry me out","Pixie Lott"
"30","Fight for this love","Cheryl"
"31","Estuve a punto de...","Miguel Bosé"
"32","Por quererte","Efecto Mariposa"
"33","Falling in love","McFly"
"34","You know me","Robbie Williams"
"35","Llévatelo","Antonio Orozco"
"36","Get to you","James Morrison"
"37","Como una vela","Melendi"
"38","Tengo","Macaco"
"39","Manos al aire","Nelly Furtado"
"40","Gente","El Sueño de Morfeo"
