"","Song","Artist"
"1","Estoy enfermo","Pignoise;Melendi"
"2","Hot n cold","Katy Perry"
"3","Colgando en tus manos","Carlos Baute;Marta Sánchez"
"4","4 segundos","Amaia Montero"
"5","Infinity 2008","Guru Josh Project;Klaas"
"6","Piratas del bar Caribe","Melendi"
"7","Que te quería","La Quinta Estación"
"8","When the sun comes down","R.I.O."
"9","Moving","Macaco"
"10","Human","The Killers"
"11","I'm yours","Jason Mraz"
"12","Si no estás","El Sueño de Morfeo"
"13","Poker face","Lady GaGa"
"14","El aleph","Nena Daconte"
"15","This is the life","Amy MacDonald"
"16","Por quererte","Efecto Mariposa"
"17","Europa VII","La Oreja de Van Gogh"
"18","The boy does nothing","Alesha Dixon"
"19","La suerte de mi vida","El Canto del Loco"
"20","Causa y efecto","Paulina Rubio"
"21","Pick me up","Emilia de Poret"
"22","Acto III (Horseshoes and handgrenades) - 21 guns","Green Day"
"23","Broken strings","James Morrison;Nelly Furtado"
"24","Me fuí","Bebe"
"25","Halo","Beyoncé"
"26","La sonrisa de la luna","Ilsa"
"27","Viva la vida","Coldplay"
"28","Tú sólo tú","Calle París"
"29","Just dance","Lady GaGa;Colby O'Donis"
"30","La mejor noche de mi vida","Wagon Folk"
"31","Peter Pan","El Canto del Loco"
"32","Love story","Taylor Swift"
"33","Hemicraneal","Estopa"
"34","Grita","Jarabe de Palo"
"35","Womanizer","Britney Spears"
"36","Your mind is on the run","The Monomes"
"37","Perdóname","Amaral"
"38","Magnificent","U2"
"39","Better in time","Leona Lewis"
"40","El por qué de tus silencios","Bunbury"
