"","Song","Artist"
"1","Born this way","Lady GaGa"
"2","On the floor","Jennifer López;Pitbull"
"3","Solamente tú","Pablo Alborán"
"4","Grenade","Bruno Mars"
"5","Blanco y negro","Malú"
"6","Firework","Katy Perry"
"7","Mr. Saxobeat","Alexandra Stan"
"8","Lead the way","Carlos Jean;Electric Nana"
"9","Cuatro elementos","La Musicalité;El Sueño de Morfeo"
"10","Tonight (I'm lovin' you)","Enrique Iglesias;DJ Frank E;Ludacris"
"11","Tú mirada me hace grande","Maldita Nerea"
"12","Who's that chick?","David Guetta;Rihanna"
"13","More","Usher;Jimmy Joker;RedOne"
"14","Canción de amor caducada","Melendi"
"15","Hold my hand","Michael Jackson;Akon"
"16","Buscando el sol","El Pescao"
"17","Just can't get enough","The Black Eyed Peas"
"18","Till the world ends","Britney Spears"
"19","Lluvia al corazón","Maná"
"20","So far gone","James Blunt"
"21","Higher","Taio Cruz;Kylie Minogue"
"22","Mira la vida","Dani Martín"
"23","Bumpy ride","Mohombi"
"24","Sale el sol","Shakira"
"25","Quiero","Pignoise"
"26","Price tag","Jessie J;B.o.B"
"27","Imposible","Melocos"
"28","The time (Dirty bit)","The Black Eyed Peas"
"29","Puerto presente","Macaco;Fito Cabrales"
"30","View","The Monomes"
"31","Al mundo entero","POL 3.14"
"32","Lovelife","Kate Ryan"
"33","The time is now","Virginia Labuat"
"34","Barbra Streisand","Duck Sauce"
"35","Me acordé de ti","Fito & Fitipaldis"
"36","Only girl (In the world)","Rihanna"
"37","Quiero aire","Revólver"
"38","Y mírame","Despistaos;Jorge Ruiz"
"39","Dynamite","Taio Cruz"
"40","Lo mejor de mi vida eres tú","Ricky Martin;Natalia Jiménez"
