"","Song","Artist"
"1","Hey ma (Spanish version)","J Balvin;Pitbull;Camila Cabello"
"2","Felices los 4","Maluma"
"3","Symphony","Clean Bandit;Zara Larsson"
"4","Me enamoré","Shakira"
"5","Despacito","Luis Fonsi;Daddy Yankee;Justin Bieber"
"6","Sign of the times","Harry Styles"
"7","Swalla","Jason Derülo;Nicki Minaj;Ty Dolla $ign"
"8","Issues","Julia Michaels"
"9","In your bed","Blas Cantó"
"10","Way down we go","Kaleo"
"11","Malibu","Miley Cyrus"
"12","Solo si es contigo","Bombai;Bebe"
"13","There's nothing holdin' me back","Shawn Mendes"
"14","Súbeme la radio","Enrique Iglesias;Descemer Bueno;Zion & Lennox"
"15","Shape of you","Ed Sheeran"
"16","Y, ¿si fuera ella?","Abel Pintos;Antonio Carmona;Antonio Orozco;David Bisbal;India Martínez;Jesse & Joy;Juanes;Laura "
"17","Attention","Charlie Puth"
"18","El ratico","Juanes;Kali Uchis"
"19","You don't know me","Jax Jones;Raye"
"20","Lumbra","Cali y El Dandee;Shaggy"
"21","Ahora lloras tú","Ana Mena;CNCO"
"22","It ain't me","Kygo;Selena Gomez"
"23","I.M.T. (Incapacidad Moral Transitoria)","Love of Lesbian"
"24","Something just like this","The Chainsmokers;Coldplay"
"25","The way I are (Dance with somebody)","Bebe Rexha;Lil Wayne"
"26","Thunder","Imagine Dragons"
"27","Amor con hielo","Morat"
"28","Sirenas","Taburete"
"29","Fiebre","David Bisbal"
"30","Mi vida sin ti","Bromas Aparte"
"31","Rápido, brusco, violento","Juan Magán;Boni & Kelly"
"32","Skin","Rag'n'Bone Man"
"33","Cosas que no se pagan con dinero","Marlon"
"34","Together","YALL;Mandy Díaz"
"35","I don't need to be you","Barei"
"36","Complicidad","Vanesa Martín"
"37","I got you","Bebe Rexha"
"38","Aire",NA
"39","When the mind wanders","Carlos Marco"
"40","Chained to the rhythm","Katy Perry;Skip Marley"
