"","Song","Artist"
"1","Moves like Jagger","Maroon 5;Christina Aguilera"
"2","Rain over me","Pitbull;Marc Anthony"
"3","La niña que llora en tus fiestas","La Oreja de Van Gogh"
"4","Last friday night (T.G.I.F)","Katy Perry"
"5","Bailando por ahí","Juan Magán"
"6","I'm into you","Jennifer López;Lil Wayne"
"7","The lazy song","Bruno Mars"
"8","Danza Kuduro","Don Omar;Lucenzo"
"9","The edge of glory","Lady GaGa"
"10","¿No podíamos ser agua?","Maldita Nerea"
"11","Gimme the base (DJ)","Carlos Jean;Mandy Santos"
"12","Rolling in the deep","Adele"
"13","I wanna go","Britney Spears"
"14","Sweat","Snoop Dogg;David Guetta"
"15","Glad you came","The Wanted"
"16","Erase you","André Olà;Heléne"
"17","Got 2 luv u","Sean Paul;Alexis Jordan"
"18","Give me everything","Pitbull;Afrojack;Nayer;Ne-Yo"
"19","Price tag","Jessie J;B.o.B"
"20","Don't wanna go home","Jason Derülo"
"21","Party rock anthem","LMFAO;GoonRock;Laurent Bennet"
"22","Coconut tree","Mohombi;Nicole Scherzinger"
"23","Caminando","Amaia Montero"
"24","Best thing I never had","Beyoncé"
"25","Get together","Marta Sánchez;Dmol"
"26","La luna va y viene","El Pescao"
"27","Paradise","Coldplay"
"28","Dirty dancer","Enrique Iglesias;Lil Wayne;Nayer;Usher"
"29","Where them girls at","David Guetta;Flo Rida;Nicki Minaj"
"30","Get back (ASAP)","Alexandra Stan"
"31","Perdóname ángel","Melendi"
"32","S&M","Rihanna"
"33","Till the world ends","Britney Spears"
"34","Mi lamento","Dani Martín"
"35","Just can't get enough","The Black Eyed Peas"
"36","On the floor","Jennifer López;Pitbull"
"37","Fácil","Maldita Nerea"
"38","Soledad en mí","La Musicalité"
"39","Hello","Martin Solveig;Dragonette"
"40","Titanium","David Guetta;Sia"
