"","Song","Artist"
"1","Dark horse","Katy Perry;Juicy J"
"2","Happy","Pharrell Williams"
"3","Terriblemente cruel","Leiva"
"4","Changes","FAUL;Wad Ad;Pnau"
"5","Wings","Birdy"
"6","Can't remember to forget you","Shakira;Rihanna"
"7","Demons","Imagine Dragons"
"8","In your eyes","Inna;Yandel"
"9","Diez mil maneras","David Bisbal"
"10","Trumpets","Jason Derülo"
"11","I'm a freak","Enrique Iglesias;Pitbull"
"12","Rather be","Clean Bandit;Jess Glynne"
"13","Hey brother","Avicii;Dan Tyminski"
"14","Money on my mind","Sam Smith"
"15","Into the blue","Kylie Minogue"
"16","Emocional","Dani Martín"
"17","Can we dance","The Vamps"
"18","Mil pedazos","Juanes"
"19","Everybody dance","Dreamland"
"20","Shot me down","David Guetta;Skylar Grey"
"21","Temblando","Antonio Orozco"
"22","Animals","Martin Garrix"
"23","Al norte","Mr. Kilombo"
"24","She looks so perfect","5SOS"
"25","If I lose myself","OneRepublic;Alesso"
"26","Sha la la","María Sagana"
"27","Air balloon","Lily Allen"
"28","Neon lovers","Soraya"
"29","All of me","John Legend"
"30","Radioactive","Imagine Dragons"
"31","Too many girls","Wayne Beckford"
"32","Team","Lorde"
"33","Megaphone","Xuso Jones"
"34","This is the life","Sweet California"
"35","Young girls","Bruno Mars"
"36","One woman army","Porcelain Black"
"37","Show das poderosas","Anitta"
"38","Jealous (I ain't with it)","Chromeo"
"39","Talk dirty","Jason Derülo;2 Chainz"
"40","Am I wrong","Nico & Vinz"
