"","Song","Artist"
"1","Sick of love","Robert Ramírez"
"2","Telephone","Lady GaGa;Beyoncé"
"3","Sexy bitch","David Guetta;Akon"
"4","Tik tok","Ke$ha"
"5","Stereo love","Edward Maya;Molella"
"6","Cosas que suenan a...","Maldita Nerea"
"7","Fireflies","Owl City"
"8","Replay","Iyaz"
"9","Meet me halfway","The Black Eyed Peas"
"10","Gitana (Pop version)","Shakira"
"11","Break your heart","Taio Cruz"
"12","El run run","Rosario;Estopa"
"13","Rude boy","Rihanna"
"14","Todo me da igual","Pignoise"
"15","Can't be tamed","Miley Cyrus"
"16","Bipolar","POL 3.14"
"17","Ay Haití!","Carlos Jean;Varios"
"18","Los huesos de los besos","Fito & Fitipaldis"
"19","I like it","Enrique Iglesias"
"20","Hey, soul sister","Train"
"21","Whatcha say","Jason Derülo"
"22","Waka waka (Esto es África)","Shakira;Freshlyground"
"23","Nuestro amor será leyenda","Alejandro Sanz"
"24","Not myself tonight","Christina Aguilera"
"25","Release me","Agnes"
"26","Yerbatero","Juanes"
"27","Gracias","Despistaos"
"28","Fight for this love","Cheryl"
"29","Olvídate de mí","Zenttric"
"30","Nothin' on you","B.o.B;Bruno Mars"
"31","Need you now","Lady Antebellum"
"32","Fire with fire","Scissor Sisters"
"33","Sin mirar atras","David Bisbal"
"34","Aunque me pidas perdón","Taxi"
"35","Bad romance","Lady GaGa"
"36","California gurls","Katy Perry"
"37","Ruedan","Diego Martín"
"38","Llévatelo","Antonio Orozco"
"39","Cosas que no quise decirte","Funambulista"
"40","Estuve a punto de...","Miguel Bosé"
