"","Song","Artist"
"1","Bailando (English version)","Enrique Iglesias;Descemer Bueno;Gente de Zona;Sean Paul"
"2","All of me","John Legend"
"3","Human","Christina Perri"
"4","We are one (Ole ola)","Pitbull;Claudia Leitte;Jennifer López"
"5","Cola song","Inna;J Balvin"
"6","One woman army","Porcelain Black"
"7","Dare (La la la)","Shakira"
"8","A sky full of stars","Coldplay"
"9","Problem","Ariana Grande;Iggy Azalea"
"10","This is the life","Sweet California"
"11","No amanece","David Bisbal"
"12","Trumpets","Jason Derülo"
"13","Stolen dance","Milky Chance"
"14","Buena energía","Maldita Nerea"
"15","First love","Jennifer López"
"16","Paraíso","Dvicio"
"17","Dark horse","Katy Perry;Juicy J"
"18","Summer","Calvin Harris"
"19","If I lose myself","OneRepublic;Alesso"
"20","Sing","Ed Sheeran"
"21","I will never let you down","Rita Ora"
"22","Changes","FAUL;Wad Ad;Pnau"
"23","Marilyn Monroe","Pharrell Williams"
"24","Am I wrong","Nico & Vinz"
"25","Mirada perdida","Leiva"
"26","Birthday","Katy Perry"
"27","Into the blue","Kylie Minogue"
"28","Love never felt so good","Michael Jackson;Justin Timberlake"
"29","Mmm yeah","Austin Mahone;Pitbull"
"30","Wasted","Tiësto;Matthew Koma"
"31","You & I","One Direction"
"32","Me and my broken heart","Rixton"
"33","Jealous (I ain't with it)","Chromeo"
"34","Waves","Mr. Probz;Robin Schulz"
"35","Lipstick","Sophia del Carmen"
"36","Por Reyes","Mr. Kilombo"
"37","Ghost","Ella Henderson"
"38","Temblando","Antonio Orozco"
"39","M.U.S.I.C.","María Sagana"
"40","Team","Lorde"
