"","Song","Artist"
"1","Wrecking ball","Miley Cyrus"
"2","Counting stars","OneRepublic"
"3","The monster","Eminem;Rihanna"
"4","Timber","Pitbull;Ke$ha"
"5","Royals","Lorde"
"6","Burn","Ellie Goulding"
"7","Can't hold us","Macklemore & Ryan Lewis;Ray Dalton"
"8","Love me again","John Newman"
"9","Story of my life","One Direction"
"10","You're nobody 'til somebody loves you","James Arthur"
"11","Talk dirty","Jason Derülo;2 Chainz"
"12","You make me","Avicii;Salem Al Fakir"
"13","A prueba de ti","Malú"
"14","Llegará","Antonio Orozco"
"15","Come with me","Ricky Martin"
"16","We can't stop","Miley Cyrus"
"17","Wake me up!","Avicii;Aloe Blacc"
"18","Unconditionally","Katy Perry"
"19","Éxtasis","Pablo Alborán"
"20","Qué bonita la vida","Dani Martín"
"21","Do what u want","Lady GaGa;R. Kelly"
"22","La la la","Naughty Boy;Sam Smith"
"23","Hand on heart","Olly Murs;Edurne"
"24","Vi","Pablo López"
"25","Animals","Martin Garrix"
"26","Hard out here","Lily Allen"
"27","True love","P!nk;Lily Allen"
"28","Plastic","Soraya"
"29","Live forever","Marien Baker;Shaun Frank"
"30","All night","Icona Pop"
"31","This game is over","Alejandro Sanz;Emeli Sandé;Jamie Foxx"
"32","Breathe your fire","Auryn"
"33","La de la mala suerte","Jesse & Joy;Pablo Alborán"
"34","Hecho con tus sueños","Efecto Pasillo;Leire Martínez"
"35","Let her go","Passenger"
"36","Cheque al portamor","Melendi"
"37","Disaster","Mario Jefferson;JoJo"
"38","Cheating","John Newman"
"39","Treasure","Bruno Mars"
"40","Blurred lines","Robin Thicke;Pharrell Williams;T.I."
