"","Song","Artist"
"1","Sign of the times","Harry Styles"
"2","Issues","Julia Michaels"
"3","Felices los 4","Maluma"
"4","Malibu","Miley Cyrus"
"5","Swalla","Jason Derülo;Nicki Minaj;Ty Dolla $ign"
"6","Attention","Charlie Puth"
"7","Symphony","Clean Bandit;Zara Larsson"
"8","Me enamoré","Shakira"
"9","Solo si es contigo","Bombai;Bebe"
"10","Despacito","Luis Fonsi;Daddy Yankee;Justin Bieber"
"11","Hey ma (Spanish version)","J Balvin;Pitbull;Camila Cabello"
"12","Y, ¿si fuera ella?","Abel Pintos;Antonio Carmona;Antonio Orozco;David Bisbal;India Martínez;Jesse & Joy;Juanes;Laura "
"13","Thunder","Imagine Dragons"
"14","In your bed","Blas Cantó"
"15","Sirenas","Taburete"
"16","El ratico","Juanes;Kali Uchis"
"17","Ahora lloras tú","Ana Mena;CNCO"
"18","There's nothing holdin' me back","Shawn Mendes"
"19","The way I are (Dance with somebody)","Bebe Rexha;Lil Wayne"
"20","Shape of you","Ed Sheeran"
"21","Crying in the club","Camila Cabello"
"22","Rápido, brusco, violento","Juan Magán;Boni & Kelly"
"23","Breaking bad","Leiva"
"24","2U","David Guetta;Justin Bieber"
"25","No vacancy (Latin version)","OneRepublic;Sebastián Yatra"
"26","Bailarina","Maldita Nerea"
"27","Way down we go","Kaleo"
"28","Mi vida sin ti","Bromas Aparte"
"29","Cosas que no se pagan con dinero","Marlon"
"30","Mala mujer","C. Tangana"
"31","Complicidad","Vanesa Martín"
"32","When the mind wanders","Carlos Marco"
"33","Súbeme la radio","Enrique Iglesias;Descemer Bueno;Zion & Lennox"
"34","I.M.T. (Incapacidad Moral Transitoria)","Love of Lesbian"
"35","Humo","Jarabe de Palo"
"36","Carita de buena","Efecto Pasillo"
"37","Yo contigo, tú conmigo (The gong gong song)","Morat;Álvaro Soler"
"38","You don't know me","Jax Jones;Raye"
"39","Together","YALL;Mandy Díaz"
"40","Something just like this","The Chainsmokers;Coldplay"
