"","Song","Artist"
"1","Heartbreaker","Auryn"
"2","Impossible","James Arthur"
"3","Stay","Rihanna;Mikky Ekko"
"4","When I was your man","Bruno Mars"
"5","Tu jardín con enanitos","Melendi"
"6","Vuelvo a verte","Malú;Pablo Alborán"
"7","Thrift shop","Macklemore & Ryan Lewis;Wanz"
"8","Feel this moment","Pitbull;Christina Aguilera"
"9","I could be the one","Avicii;Nicky Romero"
"10","Get lucky","Daft Punk;Pharrell Williams"
"11","Just give me a reason","P!nk;Nate Ruess"
"12","Ho hey","The Lumineers"
"13","Turn around","Conor Maynard;Ne-Yo"
"14","It's time","Imagine Dragons"
"15","No importa que llueva","Efecto Pasillo"
"16","Con fuego","Soraya;Aqeelion"
"17","Quién","Pablo Alborán"
"18","Kiss you","One Direction"
"19","¡Corre!","Jesse & Joy"
"20","Viven","Rasel;Jadel"
"21","Mirrors","Justin Timberlake"
"22","No digas nada (Déjà vu)","Cali y Dandee"
"23","Disparé","Nena Daconte"
"24","Let her go","Passenger"
"25","Play hard","David Guetta;Akon;Ne-Yo"
"26","Prisoners","Carlos Jean;DJ Nano;Antonio Ferrara"
"27","Unbreakable","Marien Baker;Shaun Frank"
"28","Boytoy","Angy"
"29","Camino de rosas","Alejandro Sanz"
"30","Turn on the radio","Xuso Jones"
"31","Try","P!nk"
"32","Me enamoré (Feeling of love)","XRIZ"
"33","Come & get it","Selena Gomez"
"34","Right now","Kostrok"
"35","Live it up","Jennifer López;Pitbull"
"36","Hall of fame","The Script;Will.I.Am"
"37","The other side","Jason Derülo"
"38","Don't stop the dancing (Video edit)","Manian;Carlprit"
"39","Little talks","Of Monsters and Men"
"40","Scream & shout","Will.I.Am;Britney Spears"
