"","Song","Artist"
"1","Alejandro","Lady GaGa"
"2","Waka waka (Esto es África)","Shakira;Freshlyground"
"3","Club can't handle me","Flo Rida;David Guetta"
"4","Break your heart","Taio Cruz"
"5","El secreto de las tortugas","Maldita Nerea"
"6","All the lovers","Kylie Minogue"
"7","We no speak americano",NA
"8","Sick of love","Robert Ramírez"
"9","Castillo de arena","El Pescao;Ana Cañas"
"10","Replay","Iyaz"
"11","Cry cry","Oceana"
"12","I like it","Enrique Iglesias"
"13","California gurls","Katy Perry"
"14","16 añitos","Dani Martín"
"15","Déjà vu","Inna;Bob Taylor;Play & Win"
"16","Sonrisa","Ana Torroja"
"17","Your love is my drug","Ke$ha"
"18","Nuestro amor será leyenda","Alejandro Sanz"
"19","In my head","Jason Derülo"
"20","Dannayá","Dover"
"21","Need you now","Lady Antebellum"
"22","Love the way you lie","Eminem;Rihanna"
"23","Nothin' on you","B.o.B;Bruno Mars"
"24","Otra oportunidad","Preciados"
"25","Stereo love","Edward Maya;Molella"
"26","Todo me da igual","Pignoise"
"27","Bipolar","POL 3.14"
"28","Dj got us fallin' in love","Usher"
"29","What do you got?","Bon Jovi"
"30","Perdido en la calle","Taxi"
"31","Hey, soul sister","Train"
"32","Gracias","Despistaos"
"33","Crossfire","Brandon Flowers"
"34","Memories","David Guetta;Kid Cudi"
"35","Ruedan","Diego Martín"
"36","Rock that body","The Black Eyed Peas"
"37","Cama vacía","Pignoise"
"38","Blues del pescador","Celtas Cortos"
"39","Rude boy","Rihanna"
"40","Los huesos de los besos","Fito & Fitipaldis"
