"","Song","Artist"
"1","High hopes","Panic! at the Disco"
"2","Sweet but psycho","Ava Max"
"3","Say my name","Bebe Rexha;David Guetta;J Balvin"
"4","Bajito","Ana Guerra"
"5","Mujer bruja","Mala Rodríguez;Lola Índigo"
"6","No te preocupes por mí","Leiva"
"7","Lo siento","Beret"
"8","5 sentidos","Dvicio;Taburete"
"9","Con altura","El Guincho;J Balvin;Rosalía"
"10","Speechless","Robin Schulz;Erika Sirola"
"11","Love someone","Lukas Graham"
"12","Giant","Calvin Harris;Rag'n'Bone Man"
"13","Close to me","Diplo;Ellie Goulding;Swae Lee"
"14","Back in the city","Alejandro Sanz;Nicky Jam"
"15","Déjame ser","Manuel Carrasco"
"16","Nothing breaks like a heart","Mark Ronson;Miley Cyrus"
"17","Sucker","Jonas Brothers"
"18","Angels","Tom Walker"
"19","No te enamores","Efecto Pasillo"
"20","Vas a quedarte","Aitana"
"21","Besos a la lona","Melendi"
"22","7 rings","Ariana Grande"
"23","I wish you were here","HRVY"
"24","R.I.P.","Anitta;Rita Ora;Sofía Reyes"
"25","Bailo la pena","Macaco"
"26","Walk me home","P!nk"
"27","Fading","Alle Farben;ILIRA"
"28","Dancing with a stranger","Sam Smith;Normani"
"29","Inventas","Vanesa Martín"
"30","Guay","Sweet California"
"31","Swing","Danny Ocean"
"32","Shotgun","George Ezra"
"33","Vuela (Beach pop)","Bombai"
"34","Pa' dentro","Ana Mena;Sean Kingston"
"35","Don't call me up","Mabel"
"36","Merlí","Miss Caffeina"
"37","Loca","Álvaro Soler"
"38","No volveré (A seguir tus pasos)","Blas Cantó"
"39","Kiss and make up","Dua Lipa;Black Pink"
"40","Tu refugio (Nueva versión)","Pablo Alborán"
