"","Song","Artist"
"1","Tocado y hundido","Melendi"
"2","Dangerous","David Guetta;Sam Martin"
"3","Chandelier","Sia"
"4","All about that bass","Meghan Trainor"
"5","Stay with me","Sam Smith"
"6","The days","Avicii"
"7","Por fin","Pablo Alborán"
"8","Don't","Ed Sheeran"
"9","Blame","Calvin Harris;John Newman"
"10","Geronimo","Sheppard"
"11","People help the people","Birdy"
"12","Steal my girl","One Direction"
"13","Wrapped up","Olly Murs;Travie McCoy"
"14","Habits (Stay high)","Tove Lo;Hippie Sabotage"
"15","Shake it off","Taylor Swift"
"16","Break free","Ariana Grande;Zedd"
"17","Cool kids","Echosmith"
"18","Changing","Sigma;Paloma Faith"
"19","Entre la espada y la pared","Fito & Fitipaldis"
"20","I bet my life","Imagine Dragons"
"21","Riptide","Vance Joy"
"22","Saturday I'm in love","Auryn"
"23","Desaparecer","Malú"
"24","Liar liar","Cris Cab"
"25","Oh Cecilia (Breaking my heart)","The Vamps;Shawn Mendes"
"26","Animals","Maroon 5"
"27","Fireball","Pitbull;John Ryan"
"28","Sí pero no","David Bisbal"
"29","Bang bang","Jessie J;Ariana Grande;Nicki Minaj"
"30","Shower","Becky G"
"31","Where did you go?","Midnight Red"
"32","Los cantantes","Leiva"
"33","Thinking out loud","Ed Sheeran"
"34","Noche y de día","Enrique Iglesias;Juan Magán;Yandel"
"35","Fade out lines","The Avener"
"36","Perdona si te llamo amor","Maldita Nerea"
"37","Sun goes down","Robin Schulz;Jasmine Thompson"
"38","On our way","The Royal Concept"
"39","Justo ahora","Dvicio"
"40","Good time","Inna;Pitbull"
