"","Song","Artist"
"1","5 sentidos","Dvicio;Taburete"
"2","Sweet but psycho","Ava Max"
"3","Say my name","Bebe Rexha;David Guetta;J Balvin"
"4","High hopes","Panic! at the Disco"
"5","Speechless","Robin Schulz;Erika Sirola"
"6","Con altura","El Guincho;J Balvin;Rosalía"
"7","Mujer bruja","Mala Rodríguez;Lola Índigo"
"8","No te preocupes por mí","Leiva"
"9","Sucker","Jonas Brothers"
"10","Close to me","Diplo;Ellie Goulding;Swae Lee"
"11","Bajito","Ana Guerra"
"12","Giant","Calvin Harris;Rag'n'Bone Man"
"13","Presiento","Aitana;Morat"
"14","ME!","Taylor Swift;Brendon Urie"
"15","No te enamores","Efecto Pasillo"
"16","R.I.P.","Anitta;Rita Ora;Sofía Reyes"
"17","Dancing with a stranger","Sam Smith;Normani"
"18","Calma (Alicia remix)","Alicia Keys;Farruko;Pedro Capó"
"19","Lo siento","Beret"
"20","Walk me home","P!nk"
"21","Fading","Alle Farben;ILIRA"
"22","Don't call me up","Mabel"
"23","Love someone","Lukas Graham"
"24","Déjame ser","Manuel Carrasco"
"25","Swing","Danny Ocean"
"26","Guay","Sweet California"
"27","Bailo la pena","Macaco"
"28","Te echo de menos","Beret"
"29","Vuela (Beach pop)","Bombai"
"30","Nothing breaks like a heart","Mark Ronson;Miley Cyrus"
"31","Mi persona favorita","Alejandro Sanz;Camila Cabello"
"32","Pa' dentro","Ana Mena;Sean Kingston"
"33","Obsessed",NA
"34","Vas a quedarte","Aitana"
"35","I wish you were here","HRVY"
"36","Besos a la lona","Melendi"
"37","Merlí","Miss Caffeina"
"38","Kiss and make up","Dua Lipa;Black Pink"
"39","No volveré (A seguir tus pasos)","Blas Cantó"
"40","Angels","Tom Walker"
