"","Song","Artist"
"1","Memories","Maroon 5"
"2","Ritmo (Bad boys for life)","J Balvin;The Black Eyed Peas"
"3","Tabú","Ava Max;Pablo Alborán"
"4","Don't start now","Dua Lipa"
"5","Dance monkey","Tones and I"
"6","+","Aitana;Cali y El Dandee"
"7","Torn","Ava Max"
"8","A dónde vamos","Morat"
"9","La mentira","Dani Martín"
"10","Si por mí fuera","Beret"
"11","Beautiful people","Ed Sheeran;Khalid"
"12","Yo x ti tú x mí","Ozuna;Rosalía"
"13","Only human","Jonas Brothers"
"14","Me gusta","Anuel AA;Shakira"
"15","Dosis","ChocQuibTown;Dvicio;Reik"
"16","Roxanne",NA
"17","Caída libre","Vanesa Martín"
"18","South of the border","Ed Sheeran;Camila Cabello"
"19","Blinding lights","The Weeknd"
"20","Yummy","Justin Bieber"
"21","Adore you","Harry Styles"
"22","Soldadito de hierro","Nil Moliner;Dani Fernández"
"23","Tutu","Camilo;Pedro Capó"
"24","Liar","Camila Cabello"
"25","Morado","J Balvin"
"26","Tusa","Karol G;Nicki Minaj"
"27","Una foto en blanco y negro","David Otero"
"28","Universo","Blas Cantó"
"29","Indeciso","J Balvin;Lalo Ebratt;Reik"
"30","Nuestro tiempo","Amaral"
"31","Robarte el corazón","Ana Guerra;Bombai"
"32","Underdog","Alicia Keys"
"33","Piece of your heart","MEDUZA;Goodboys"
"34","Atrapado","Estopa"
"35","Ride it","Regard"
"36","Lie","Lukas Graham"
"37","Mala santa","Becky G"
"38","Me quedo",NA
"39","Casi","Melendi"
"40","Qué bonito es querer","Manuel Carrasco"
