"","Song","Artist"
"1","Calma (Alicia remix)","Alicia Keys;Farruko;Pedro Capó"
"2","Fading","Alle Farben;ILIRA"
"3","Sucker","Jonas Brothers"
"4","Don't call me up","Mabel"
"5","I don't care","Ed Sheeran;Justin Bieber"
"6","Nada sale mal","Aitana"
"7","Vuela (Beach pop)","Bombai"
"8","Dancing with a stranger","Sam Smith;Normani"
"9","Con calma","Daddy Yankee;Snow"
"10","Presiento","Aitana;Morat"
"11","Te echo de menos","Beret"
"12","Mi persona favorita","Alejandro Sanz;Camila Cabello"
"13","Someone you loved","Lewis Capaldi;Madism"
"14","Contando lunares","Don Patricio;Cruz Cafuné"
"15","Bad guy","Billie Eilish"
"16","Disparos","Dani Fernández"
"17","ME!","Taylor Swift;Brendon Urie"
"18","Qué bonito es querer","Manuel Carrasco"
"19","Don't worry bout me","Zara Larsson"
"20","Soldi","Mahmood;Maikel Delacalle"
"21","So am I","Ava Max"
"22","Señorita","Camila Cabello;Shawn Mendes"
"23","Mares igual que tú","Amaral"
"24","Never really over","Katy Perry"
"25","Bésame","David Bisbal;Juan Magán"
"26","High hopes","Panic! at the Disco"
"27","De tus ojos","Vanesa Martín;Carlos Jean"
"28","De la Tierra hasta Marte","Alfred García"
"29","Walk me home","P!nk"
"30","Late","Pol Granch"
"31","Old town road","Lil Nas X;Billy Ray Cyrus"
"32","Índios y vaqueros","Sinsinati"
"33","Get to know me","Anitta;Alesso"
"34","Con altura","El Guincho;J Balvin;Rosalía"
"35","R.I.P.","Anitta;Rita Ora;Sofía Reyes"
"36","Lo quiero todo","Macaco"
"37","Stay (Don't go away)","David Guetta;Raye"
"38","5 sentidos","Dvicio;Taburete"
"39","Maldición","Lalo Ebratt;Lola Índigo"
"40","Pa' dentro","Ana Mena;Sean Kingston"
