"","Song","Artist"
"1","Colgando en tus manos","Carlos Baute;Marta Sánchez"
"2","Hot n cold","Katy Perry"
"3","I'm yours","Jason Mraz"
"4","Estoy enfermo","Pignoise;Melendi"
"5","Moving","Macaco"
"6","When the sun comes down","R.I.O."
"7","4 segundos","Amaia Montero"
"8","Infinity 2008","Guru Josh Project;Klaas"
"9","Piratas del bar Caribe","Melendi"
"10","Poker face","Lady GaGa"
"11","Que te quería","La Quinta Estación"
"12","Por quererte","Efecto Mariposa"
"13","The boy does nothing","Alesha Dixon"
"14","Si no estás","El Sueño de Morfeo"
"15","This is the life","Amy MacDonald"
"16","La suerte de mi vida","El Canto del Loco"
"17","Pick me up","Emilia de Poret"
"18","Me fuí","Bebe"
"19","Human","The Killers"
"20","Halo","Beyoncé"
"21","Causa y efecto","Paulina Rubio"
"22","El aleph","Nena Daconte"
"23","Paranoid","Jonas Brothers"
"24","Loba","Shakira"
"25","Solo quiero bailar","Zenttric"
"26","Broken strings","James Morrison;Nelly Furtado"
"27","I gotta feeling","The Black Eyed Peas"
"28","Viva la vida","Coldplay"
"29","Europa VII","La Oreja de Van Gogh"
"30","Manos al aire","Nelly Furtado"
"31","Tú sólo tú","Calle París"
"32","Acto III (Horseshoes and handgrenades) - 21 guns","Green Day"
"33","Perdóname","Amaral"
"34","Your mind is on the run","The Monomes"
"35","Just dance","Lady GaGa;Colby O'Donis"
"36","La mejor noche de mi vida","Wagon Folk"
"37","Womanizer","Britney Spears"
"38","Grita","Jarabe de Palo"
"39","Magnificent","U2"
"40","El por qué de tus silencios","Bunbury"
