"","Song","Artist"
"1","¿No podíamos ser agua?","Maldita Nerea"
"2","We found love","Rihanna;Calvin Harris"
"3","Moves like Jagger","Maroon 5;Christina Aguilera"
"4","I wanna go","Britney Spears"
"5","Titanium","David Guetta;Sia"
"6","The lazy song","Bruno Mars"
"7","Glad you came","The Wanted"
"8","Coconut tree","Mohombi;Nicole Scherzinger"
"9","Rain over me","Pitbull;Marc Anthony"
"10","Got 2 luv u","Sean Paul;Alexis Jordan"
"11","Caminando","Amaia Montero"
"12","I like how it feels","Enrique Iglesias;Pitbull;The WAV.s"
"13","Paradise","Coldplay"
"14","I'm into you","Jennifer López;Lil Wayne"
"15","Get back (ASAP)","Alexandra Stan"
"16","La luna va y viene","El Pescao"
"17","La niña que llora en tus fiestas","La Oreja de Van Gogh"
"18","The edge of glory","Lady GaGa"
"19","Perdóname ángel","Melendi"
"20","Rolling in the deep","Adele"
"21","Erase you","André Olà;Heléne"
"22","Antes de las seis","Shakira"
"23","Good feeling","Flo Rida"
"24","Gimme the base (DJ)","Carlos Jean;Mandy Santos"
"25","Bailando por ahí","Juan Magán"
"26","Wepa","Gloria Estefan"
"27","Last friday night (T.G.I.F)","Katy Perry"
"28","Danza Kuduro","Don Omar;Lucenzo"
"29","Dreamkiller","The Monomes"
"30","Sweat","Snoop Dogg;David Guetta"
"31","Price tag","Jessie J;B.o.B"
"32","Someone like you","Adele"
"33","Me gustas tanto","Paulina Rubio"
"34","Party rock anthem","LMFAO;GoonRock;Laurent Bennet"
"35","La primavera","Estopa"
"36","Don't wanna go home","Jason Derülo"
"37","Get together","Marta Sánchez;Dmol"
"38","Best thing I never had","Beyoncé"
"39","Soledad en mí","La Musicalité"
"40","Where them girls at","David Guetta;Flo Rida;Nicki Minaj"
