"","Song","Artist"
"1","Starboy","The Weeknd;Daft Punk"
"2","Lost on you","LP"
"3","Chantaje","Shakira;Maluma"
"4","Rockabye","Clean Bandit;Anne-Marie;Sean Paul"
"5","24k magic","Bruno Mars"
"6","Safari","J Balvin;BIA;Pharrell Williams;Sky Rompiendo"
"7","Human","Rag'n'Bone Man"
"8","The greatest","Sia;Kendrick Lamar"
"9","Antes que no","David Bisbal"
"10","Don't wanna know","Maroon 5;Kendrick Lamar"
"11","Heathens","Twenty One Pilots"
"12","Love my life","Robbie Williams"
"13","Shout out to my ex","Little Mix"
"14","Sincericidio","Leiva"
"15","Good life","Sweet California"
"16","Yo quiero vivir","Manuel Carrasco"
"17","Let me love you","DJ Snake;Justin Bieber"
"18","Blow your mind (Mwah)","Dua Lipa"
"19","Quiero que sepas","Juan Magán"
"20","Don't you know","Kungs;Jamie N Commons"
"21","Gyal you a party animal","Charly Black"
"22","Sexual",NA
"23","In the name of love","Martin Garrix;Bebe Rexha"
"24","All night","Crystal Fighters"
"25","Cuando no me ves","Love of Lesbian"
"26","Not easy","Alex da Kid;Elle King;Wiz Khalifa;X Ambassadors"
"27","Shed a light","David Guetta;Robin Schulz;Cheat Codes"
"28","Los charcos","Dani Martín"
"29","True disaster","Tove Lo"
"30","La lluvia en los zapatos","Leiva"
"31","Ácido","Miss Caffeina"
"32","Verano","La Oreja de Van Gogh"
"33","Closer","The Chainsmokers;Halsey"
"34","Fuego","Juanes"
"35","Todas las promesas","Dasoul"
"36","Hey baby","Diplo;Dimitri Vegas & Like Mike;Deb's Daughter"
"37","Re-arrange","Biffy Clyro"
"38","Carreteras infinitas","Sidonie"
"39","I believe in you","Michael Bublé"
"40","Kiss the sky","Jason Derülo"
