"","Song","Artist"
"1","No importa que llueva","Efecto Pasillo"
"2","Feel this moment","Pitbull;Christina Aguilera"
"3","Ho hey","The Lumineers"
"4","Try","P!nk"
"5","Tu jardín con enanitos","Melendi"
"6","Viven","Rasel;Jadel"
"7","Hall of fame","The Script;Will.I.Am"
"8","Heartbreaker","Auryn"
"9","Stay","Rihanna;Mikky Ekko"
"10","El beso","Pablo Alborán"
"11","Scream & shout","Will.I.Am;Britney Spears"
"12","Little talks","Of Monsters and Men"
"13","I knew you were trouble","Taylor Swift"
"14","Vuelvo a verte","Malú;Pablo Alborán"
"15","Kiss you","One Direction"
"16","Impossible","James Arthur"
"17","It's time","Imagine Dragons"
"18","When I was your man","Bruno Mars"
"19","Con fuego","Soraya;Aqeelion"
"20","Turn around","Conor Maynard;Ne-Yo"
"21","Locked out of heaven","Bruno Mars"
"22","Don't you worry child","Swedish House Mafia;John Martin"
"23","Because we can","Bon Jovi"
"24","Disparé","Nena Daconte"
"25","Boytoy","Angy"
"26","I could be the one","Avicii;Nicky Romero"
"27","Troublemaker","Olly Murs;Flo Rida"
"28","Brand new me","Alicia Keys"
"29","Otra vez me has sacado a bailar","La Oreja de Van Gogh"
"30","Prisoners","Carlos Jean;DJ Nano;Antonio Ferrara"
"31","Just give me a reason","P!nk;Nate Ruess"
"32","Mirrors","Justin Timberlake"
"33","Sol","Macaco"
"34","Thrift shop","Macklemore & Ryan Lewis;Wanz"
"35","Unbreakable","Marien Baker;Shaun Frank"
"36","Turn on the radio","Xuso Jones"
"37","Die young","Ke$ha"
"38","Me enamoré (Feeling of love)","XRIZ"
"39","Mi marciana","Alejandro Sanz"
"40","This kiss","Carly Rae Jepsen"
