"","Song","Artist"
"1","Moves like Jagger","Maroon 5;Christina Aguilera"
"2","Rain over me","Pitbull;Marc Anthony"
"3","La niña que llora en tus fiestas","La Oreja de Van Gogh"
"4","The lazy song","Bruno Mars"
"5","I'm into you","Jennifer López;Lil Wayne"
"6","Last friday night (T.G.I.F)","Katy Perry"
"7","¿No podíamos ser agua?","Maldita Nerea"
"8","The edge of glory","Lady GaGa"
"9","Bailando por ahí","Juan Magán"
"10","Rolling in the deep","Adele"
"11","I wanna go","Britney Spears"
"12","Glad you came","The Wanted"
"13","Danza Kuduro","Don Omar;Lucenzo"
"14","Erase you","André Olà;Heléne"
"15","Gimme the base (DJ)","Carlos Jean;Mandy Santos"
"16","Got 2 luv u","Sean Paul;Alexis Jordan"
"17","Coconut tree","Mohombi;Nicole Scherzinger"
"18","Price tag","Jessie J;B.o.B"
"19","Caminando","Amaia Montero"
"20","Sweat","Snoop Dogg;David Guetta"
"21","Don't wanna go home","Jason Derülo"
"22","La luna va y viene","El Pescao"
"23","Party rock anthem","LMFAO;GoonRock;Laurent Bennet"
"24","Paradise","Coldplay"
"25","Best thing I never had","Beyoncé"
"26","Get back (ASAP)","Alexandra Stan"
"27","Get together","Marta Sánchez;Dmol"
"28","Give me everything","Pitbull;Afrojack;Nayer;Ne-Yo"
"29","Perdóname ángel","Melendi"
"30","Dirty dancer","Enrique Iglesias;Lil Wayne;Nayer;Usher"
"31","Titanium","David Guetta;Sia"
"32","Just can't get enough","The Black Eyed Peas"
"33","S&M","Rihanna"
"34","Wepa","Gloria Estefan"
"35","Mi lamento","Dani Martín"
"36","Dreamkiller","The Monomes"
"37","Soledad en mí","La Musicalité"
"38","Hello","Martin Solveig;Dragonette"
"39","Where them girls at","David Guetta;Flo Rida;Nicki Minaj"
"40","Fácil","Maldita Nerea"
