"","Song","Artist"
"1","Bleeding love","Leona Lewis"
"2","¡Eres tonto!","El Canto del Loco"
"3","Kamikaze","Amaral"
"4","Beautiful girls","Sean Kingston"
"5","No estamos solos","Eros Ramazzotti;Ricky Martin"
"6","Gotas de agua dulce","Juanes"
"7","Mercy","Duffy"
"8","Violet hill","Coldplay"
"9","Apologize","OneRepublic"
"10","Si no te hubieras ido","Maná"
"11","Puede ser","Conchita"
"12","Love song","Sara Bareilles"
"13","Que el tiempo no te cambie (V. 2008)","Tequila"
"14","Ella elle l'a","Kate Ryan"
"15","No estés triste","Manolo García"
"16","El presente","Julieta Venegas"
"17","Just hold me","Maria Mena"
"18","About you now","Sugababes"
"19","Rehab","Amy Winehouse"
"20","Cuando amanece","Estopa"
"21","Pretendo hablarte","Beatriz Luengo"
"22","Hacer por hacer","Miguel Bosé;Gloria Gaynor"
"23","Hate that I love you","Rihanna;David Bisbal"
"24","Don't jump","Tokio Hotel"
"25","I'll be waiting","Lenny Kravitz"
"26","4 minutes","Madonna;Justin Timberlake;Timbaland"
"27","Roto por dentro","M-Clan"
"28","Say it right","Nelly Furtado"
"29","Cuerpo triste","Estopa"
"30","S.O.S.","Jonas Brothers"
"31","Back to black","Amy Winehouse"
"32","Don't stop the music","Rihanna"
"33","Lo mismo","No Way Out"
"34","Superwoman","Alicia Keys"
"35","Estrella polar","Pereza;Juan Aguirre"
"36","Quiero un camino","Taxi;Álvaro Urquijo"
"37","Una especie en extinción","Banghra"
"38","In my arms","Kylie Minogue"
"39","Bella traición","Belinda"
"40","Serenade07","Dover"
