"","Song","Artist"
"1","Despacito","Luis Fonsi;Daddy Yankee"
"2","Shape of you","Ed Sheeran"
"3","Rockabye","Clean Bandit;Anne-Marie;Sean Paul"
"4","Reggaetón lento (Bailemos)","CNCO"
"5","Don't wanna know","Maroon 5;Kendrick Lamar"
"6","La lluvia en los zapatos","Leiva"
"7","Sexual",NA
"8","Just hold on","Louis Tomlinson;Steve Aoki"
"9","I don't wanna live forever","Zayn Malik;Taylor Swift"
"10","Castle on the hill","Ed Sheeran"
"11","Human","Rag'n'Bone Man"
"12","Shed a light","David Guetta;Robin Schulz;Cheat Codes"
"13","I feel it coming","The Weeknd;Daft Punk"
"14","By your side","Jonas Blue;Raye"
"15","Move your body (Single mix)","Sia"
"16","Hey baby","Diplo;Dimitri Vegas & Like Mike;Deb's Daughter"
"17","Don't you know","Kungs;Jamie N Commons"
"18","París","Dani Martín"
"19","Chantaje","Shakira;Maluma"
"20","24k magic","Bruno Mars"
"21","Tambores de guerra","Manuel Carrasco"
"22","Ácido","Miss Caffeina"
"23","Dama y vagabundo","Bromas Aparte;Ana Mena"
"24","I got you","Bebe Rexha"
"25","On hold","The xx"
"26","Espectacular","Fangoria"
"27","You're not there","Lukas Graham"
"28","París","The Chainsmokers;Emily Warren"
"29","Blow your mind (Mwah)","Dua Lipa"
"30","Do it for your lover","Manel Navarro"
"31","Tuesday","Burak Yeter;Danelle Sandoval"
"32","Cuando no me ves","Love of Lesbian"
"33","Not easy","Alex da Kid;Elle King;Wiz Khalifa;X Ambassadors"
"34","Aire",NA
"35","Good life","Sweet California"
"36","Let me love you","DJ Snake;Justin Bieber"
"37","Safari","J Balvin;BIA;Pharrell Williams;Sky Rompiendo"
"38","Lost on you","LP"
"39","Heathens","Twenty One Pilots"
"40","Starboy","The Weeknd;Daft Punk"
