"","Song","Artist"
"1","A partir de hoy","David Bisbal;Sebastián Yatra"
"2","One kiss","Calvin Harris;Dua Lipa"
"3","La cintura","Álvaro Soler"
"4","These days","Rudimental;Dan Caplen;Jess Glynne;Macklemore"
"5","1, 2, 3","Sofía Reyes;De la Ghetto;Jason Derülo"
"6","Mad love","Sean Paul;Becky G;David Guetta"
"7","Flames","David Guetta;Sia"
"8","Lo malo","Aitana Ocaña;Ana Guerra"
"9","Leave a light on","Tom Walker"
"10","Friends","Anne-Marie;marshmello"
"11","El préstamo","Maluma"
"12","Better now","Post Malone"
"13","The middle","Maren Morris;Zedd;Grey"
"14","Familiar","J Balvin;Liam Payne"
"15","Solo","Clean Bandit;Demi Lovato"
"16","Back to you","Selena Gomez"
"17","Dieciocho","Dani Martín"
"18","No tears left to cry","Ariana Grande"
"19","La llave","Pablo Alborán;Piso 21"
"20","Never be the same","Camila Cabello"
"21","Déjala que baile","Melendi;Alejandro Sanz;Arkano"
"22","Usted","Juan Magán;Mala Rodríguez"
"23","Belerofón","Taburete"
"24","Él no soy yo","Blas Cantó"
"25","Idgaf","Dua Lipa"
"26","Gira",NA
"27","Ya es hora",NA
"28","In my blood","Shawn Mendes"
"29","Te esperaré toda la vida","Dani Fernández"
"30","Spinning over you","REYKO"
"31","Fuego","Eleni Foureira"
"32","Superhéroes","Bombai"
"33","X","J Balvin;Nicky Jam"
"34","Hey hey","Maico"
"35","Happier","Ed Sheeran"
"36","Meant to be","Bebe Rexha;Florida Georgia Line"
"37","Déjala que vuelva","Piso 21;Manuel Turizo"
"38","Qué tienes tú","Dvicio;Mau y Ricky;Reik"
"39","Échame la culpa","Luis Fonsi;Demi Lovato"
"40","All falls down","Alan Walker;Digital Farm Animals;Noah Cyrus"
