"","Song","Artist"
"1","Es mi soledad","Antonio Orozco"
"2","Una tarde de sol","Manolo García"
"3","Nada valgo sin tu amor","Juanes"
"4","Vertigo","U2"
"5","She will be loved","Maroon 5"
"6","Sé lo que hicisteis","Melendi"
"7","Everybody's changing","Keane"
"8","Sopa fría","M-Clan"
"9","Con mis manos","Bebe"
"10","Quiero ser tu sueño","Andy & Lucas"
"11","Missing","Evanescence"
"12","Fin de semana","Estopa"
"13","Volverte a ver","Juanes"
"14","Welcome to my truth","Anastacia"
"15","¿Por qué no ser amigos?","Hombres G;Dani Martín"
"16","Enjoy the silence (Reinterpreted)","Depeche Mode;Mike Shinoda"
"17","Tú no tienes alma","Alejandro Sanz"
"18","Let me show you (The way)","Natasha Thomas"
"19","Stand my ground","Within Temptation"
"20","Lose my breath","Destiny's Child"
"21","Nunca volverá","El Sueño de Morfeo"
"22","What you waiting for?","Gwen Stefani"
"23","These words","Natasha Bedingfield"
"24","Sabrás","Manuel Carrasco"
"25","Estoy aquí","Despistaos"
"26","Llevo tu voz","La Sonrisa de Julia"
"27","Down with love","Miguel Bosé"
"28","Un nuevo día brillará","Luz Casal"
"29","Misunderstood","Robbie Williams"
"30","Barcos de papel","David DeMaría"
"31","Ride it","Geri Halliwell"
"32","Cuéntame","Alea"
"33","Leave (Get out)","JoJo"
"34","Dicen","Jarabe de Palo"
"35","Tan sólo palabras","Marc Anthony"
"36","Party for two","Shania Twain;Mark McGrath"
"37","Tatuaje","JD Natasha"
"38","Daría","La Quinta Estación"
"39","Perdón","Fábula"
"40","Boulevard of broken dreams","Green Day"
