"","Song","Artist"
"1","So am I","Ava Max"
"2","Superpoderes","Leiva"
"3","Atrévete","Nicky Jam;Sech"
"4","Yo x ti tú x mí","Ozuna;Rosalía"
"5","Beautiful people","Ed Sheeran;Khalid"
"6","Only human","Jonas Brothers"
"7","Old town road","Lil Nas X;Billy Ray Cyrus"
"8","Me quedo",NA
"9","Qué bonito es querer","Manuel Carrasco"
"10","Don't start now","Dua Lipa"
"11","China","Anuel AA;Daddy Yankee;J Balvin;Karol G;Ozuna"
"12","Señorita","Camila Cabello;Shawn Mendes"
"13","Dance monkey","Tones and I"
"14","Indeciso","J Balvin;Lalo Ebratt;Reik"
"15","Someone you loved","Lewis Capaldi;Madism"
"16","Tabú","Ava Max;Pablo Alborán"
"17","How do you sleep?","Sam Smith"
"18","Si te vas","Blas Cantó"
"19","Liar","Camila Cabello"
"20","You need to calm down","Taylor Swift"
"21","Si por mí fuera","Beret"
"22","Circles","Post Malone"
"23","Índios y vaqueros","Sinsinati"
"24","Piece of your heart","MEDUZA;Goodboys"
"25","Get to know me","Anitta;Alesso"
"26","Orphans","Coldplay"
"27","Memories","Maroon 5"
"28","Lie","Lukas Graham"
"29","Vuela (Beach pop)","Bombai"
"30","Disparos","Dani Fernández"
"31","Don't call me up","Mabel"
"32","Mala santa","Becky G"
"33","Bad guy","Billie Eilish"
"34","Contando lunares","Don Patricio;Cruz Cafuné"
"35","Sucker","Jonas Brothers"
"36","Nuestro tiempo","Amaral"
"37","I don't care","Ed Sheeran;Justin Bieber"
"38","De tus ojos","Vanesa Martín;Carlos Jean"
"39","Let me down slowly","Alec Benjamin;Alessia Cara"
"40","Lo quiero todo","Macaco"
