"","Song","Artist"
"1","Physical","Dua Lipa"
"2","Se iluminaba",NA
"3","Some say","Nea"
"4","Blinding lights","The Weeknd"
"5","Before you go","Lewis Capaldi"
"6","Una foto en blanco y negro","David Otero;Taburete"
"7","Stupid love","Lady GaGa"
"8","Tusa","Karol G;Nicki Minaj"
"9","Roses",NA
"10","Bailemos","Dani Fernández"
"11","Say so","Doja Cat"
"12","4 besos","Lalo Ebratt;Lola Índigo;Rauw Alejandro"
"13","Si tú la quieres","Aitana;David Bisbal"
"14","Como si fueras a morir mañana","Leiva"
"15","I'm ready","Sam Smith;Demi Lovato"
"16","In your eyes","Robin Schulz;Alida"
"17","Enemigos","Aitana;Reik"
"18","Dance monkey","Tones and I"
"19","Sueño","Beret;Pablo Alborán"
"20","What a man gotta do","Jonas Brothers"
"21","Cuando eramos dos","Sinsinati"
"22","Soldadito de hierro","Nil Moliner;Dani Fernández"
"23","Rojo","J Balvin"
"24","Favorito","Camilo"
"25","Los huesos","Dani Martín;Juanes"
"26","Lay your head on me","Major Lazer;Marcus Mumford"
"27","Torn","Ava Max"
"28","Dosis","ChocQuibTown;Dvicio;Reik"
"29","Don't start now","Dua Lipa"
"30","Robarte el corazón","Ana Guerra;Bombai"
"31","Intentions","Justin Bieber;Quavo"
"32","Adore you","Harry Styles"
"33","Mundo imperfecto","Sidecars"
"34","Muévelo","Daddy Yankee;Nicky Jam"
"35","Me gusta","Anuel AA;Shakira"
"36","Breaking me",NA
"37","Dolerme","Rosalía"
"38","Ritmo (Bad boys for life)","J Balvin;The Black Eyed Peas"
"39","Underdog","Alicia Keys"
"40","Si me dices que sí","Camilo;Farruko;Reik"
