"","Song","Artist"
"1","Blanco y negro","Malú"
"2","Born this way","Lady GaGa"
"3","Tonight (I'm lovin' you)","Enrique Iglesias;DJ Frank E;Ludacris"
"4","Firework","Katy Perry"
"5","Solamente tú","Pablo Alborán"
"6","Tú mirada me hace grande","Maldita Nerea"
"7","Grenade","Bruno Mars"
"8","Cuatro elementos","La Musicalité;El Sueño de Morfeo"
"9","On the floor","Jennifer López;Pitbull"
"10","Who's that chick?","David Guetta;Rihanna"
"11","Hold my hand","Michael Jackson;Akon"
"12","The time (Dirty bit)","The Black Eyed Peas"
"13","Buscando el sol","El Pescao"
"14","Lead the way","Carlos Jean;Electric Nana"
"15","Mira la vida","Dani Martín"
"16","Mr. Saxobeat","Alexandra Stan"
"17","Sale el sol","Shakira"
"18","More","Usher;Jimmy Joker;RedOne"
"19","Love the way you lie","Eminem;Rihanna"
"20","Hold it against me","Britney Spears"
"21","Puerto presente","Macaco;Fito Cabrales"
"22","Canción de amor caducada","Melendi"
"23","Higher","Taio Cruz;Kylie Minogue"
"24","Lluvia al corazón","Maná"
"25","So far gone","James Blunt"
"26","Barbra Streisand","Duck Sauce"
"27","View","The Monomes"
"28","Only girl (In the world)","Rihanna"
"29","Till the world ends","Britney Spears"
"30","Quiero","Pignoise"
"31","Bumpy ride","Mohombi"
"32","Dynamite","Taio Cruz"
"33","Lo mejor de mi vida eres tú","Ricky Martin;Natalia Jiménez"
"34","Imposible","Melocos"
"35","Al mundo entero","POL 3.14"
"36","Y mírame","Despistaos;Jorge Ruiz"
"37","Stay the night","James Blunt"
"38","Me acordé de ti","Fito & Fitipaldis"
"39","Turn around (5, 4, 3, 2, 1)","Flo Rida"
"40","Just the way you are","Bruno Mars"
