"","Song","Artist"
"1","Feel this moment","Pitbull;Christina Aguilera"
"2","No importa que llueva","Efecto Pasillo"
"3","Try","P!nk"
"4","Ho hey","The Lumineers"
"5","Hall of fame","The Script;Will.I.Am"
"6","Scream & shout","Will.I.Am;Britney Spears"
"7","Viven","Rasel;Jadel"
"8","El beso","Pablo Alborán"
"9","Heartbreaker","Auryn"
"10","Stay","Rihanna;Mikky Ekko"
"11","Tu jardín con enanitos","Melendi"
"12","Locked out of heaven","Bruno Mars"
"13","Little talks","Of Monsters and Men"
"14","I knew you were trouble","Taylor Swift"
"15","Kiss you","One Direction"
"16","Vuelvo a verte","Malú;Pablo Alborán"
"17","It's time","Imagine Dragons"
"18","Impossible","James Arthur"
"19","Because we can","Bon Jovi"
"20","Don't you worry child","Swedish House Mafia;John Martin"
"21","When I was your man","Bruno Mars"
"22","Con fuego","Soraya;Aqeelion"
"23","Turn around","Conor Maynard;Ne-Yo"
"24","I cry","Flo Rida"
"25","Otra vez me has sacado a bailar","La Oreja de Van Gogh"
"26","Troublemaker","Olly Murs;Flo Rida"
"27","Disparé","Nena Daconte"
"28","Boytoy","Angy"
"29","Brand new me","Alicia Keys"
"30","Die young","Ke$ha"
"31","I could be the one","Avicii;Nicky Romero"
"32","This kiss","Carly Rae Jepsen"
"33","Mi marciana","Alejandro Sanz"
"34","Prisoners","Carlos Jean;DJ Nano;Antonio Ferrara"
"35","Sol","Macaco"
"36","Mirrors","Justin Timberlake"
"37","Unbreakable","Marien Baker;Shaun Frank"
"38","Thrift shop","Macklemore & Ryan Lewis;Wanz"
"39","Just one last time","David Guetta;Taped Rai"
"40","Turn on the radio","Xuso Jones"
