"","Song","Artist"
"1","Muñeca de trapo","La Oreja de Van Gogh"
"2","Hips don't lie","Shakira;Wyclef Jean"
"3","One","Mary J. Blige;U2"
"4","Resurrección","Amaral"
"5","Déjame verte","Diego Martín;Raquel del Rosarío"
"6","Sorry","Madonna"
"7","No quiero verla más","Estopa"
"8","Dani California","Red Hot Chili Peppers"
"9","Nothing else matters","Lucie Silvas"
"10","Todo","Pereza"
"11","Me voy","Julieta Venegas"
"12","Otra vez","Coti;Paulina Rubio"
"13","Volverá","El Canto del Loco"
"14","Wake me up when september ends","Green Day"
"15","No me crees","Efecto Mariposa;Javier Ojeda"
"16","Advertising space","Robbie Williams"
"17","You're beautiful","James Blunt"
"18","Don't cha","The Pussycat Dolls;Busta Rhymes"
"19","Nada que perder","Pignoise"
"20","Is it any wonder?","Keane"
"21","Besos","El Canto del Loco"
"22","La noche me resbala","Sr. Trepador"
"23","Behind these hazel eyes","Kelly Clarkson"
"24","Ardió mi memoria","Manolo García"
"25","Bad day","Daniel Powter"
"26","Para no olvidar","Andrés Calamaro"
"27","Acuérdate bien de mi cara","La Caja de Pandora"
"28","My spirit flies to you","Monjes Budistas"
"29","Hay que volver","Celtas Cortos"
"30","La furgoneta del amor","Guaraná"
"31","Odio","Revólver"
"32","Idiota","Nena Daconte"
"33","Rutinas","Chenoa"
"34","Have a nice day","Carlos Jean"
"35","High","James Blunt"
"36","Just feel better","Santana;Steven Tyler"
"37","Malabares","Estopa"
"38","Satellites","September"
"39","Pieces of a dream","Anastacia"
"40","Hung up","Madonna"
