,Year,Week,Hard Rock,Classic Rock,Rock,Pop Rock,Pop,Latin,Soft Rock,Acoustic,Ballad,Europop,Vocal,Alternative Rock,Electronic,House,Soul,Funk / Soul,Southern Rock,Downtempo,Synth-pop,RnB/Swing,Hip Hop,Flamenco,Rumba,Folk,World,Country,Jazz,Contemporary Jazz,Leftfield,Nu Metal,Folk Rock,Power Pop,Pop Punk,Indie Rock,Pop Rap,Blues,Rhythm & Blues,Country Rock,Brit Pop,Electro,Punk,Symphonic Rock,Heavy Metal,Dance-pop,Breakbeat,Disco,Rock & Roll,Glam,Electroclash,Reggaeton,Indie Pop,Big Beat,Breaks,Drum n Bass,Tech House,Techno,Euro House,Contemporary R&B,Funk,Religious,Ambient,Deep House,Therapy,Eurodance,Latin Jazz,Soul-Jazz,Dancehall,Laïkó,Reggae,Electro House,Trip Hop,Easy Listening,MPB,Garage House,Ranchera,Mariachi,Country,Bossanova,Progressive House,Goth Rock,Tejano,Classical,Trance,Progressive Trance,Ghetto,Rocksteady,Ska,Neo Soul,Emo,Stage & Screen,Theme,Jazz-Funk,Smooth Jazz,Non-Music,Grunge,Ragga HipHop,Hands Up,Acid,Acid Jazz,UK Garage,Tribal,Hard Trance,Salsa,Arena Rock,Bassline,Experimental,Field Recording,Poetry,Dubstep,Soundtrack,Hard House,Trap,Boogaloo,Dance,Roots Reggae,Dub,Reggae-Pop,Cut-up/DJ,Gospel,DJ Battle Tool,IDM,Future Jazz,Batucada,Hip-House,Pachanga,Tribal House,Italodance,Math Rock,Teen Pop,K-pop,Jazzy Hip-Hop,EBM,Nueva Trova,EDM,Jumpstyle,Bachata,Tropical House,Memphis Blues,Electric Blues,Hardcore,Soca,Conscious,Big Band,Metalcore,Cool Jazz,Blues Rock,Bass Music,Euro-Disco,Piano Blues,Vallenato,Score,Goregrind,Italo House,Chillwave,Parody,Merengue,Tango,Bubblegum,Ethno-pop,Art Rock,New Jack Swing,Deep Techno,Chanson,New Wave,Favela Funk,Makina,Rockabilly,Synthwave,Chamamé
1,2005,1,0.975,0.975,12.25,8.225,10.7,9.225,1.225,1.65,2.725,1.1,1.05,1,2.775,0.875,0.675,0.675,0.675,1.475,1.1,0.625,1.525,0.575,0.975,0.5,0.5,0.5,0.2,0,0.45,0.45,0.275,0.225,0.225,0.275,0.1,0.1,0.1,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2005,2,0.9,0.9,13.025,8.325,9.95,7.725,0.825,2,1.325,0.65,1.05,1,3.175,0.375,0.2,0.2,0.2,1.525,0.8,0.95,1.675,0.75,0.675,0.675,0.675,0.675,0.3,0,0.8,0.8,0.775,0,0,0.65,0,0,0,0.325,0.575,0.175,0.125,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2005,3,0.9,0.9,13.45,9.075,10.575,7.875,0.725,2.15,1.45,0.675,1.275,0.725,3.175,0.5,0.425,0.425,0.425,1.375,0.85,0.875,1.525,0.75,0.7,0.7,0.7,0.7,0,0,0.725,0.725,0.825,0,0,0.575,0,0,0,0.175,0.575,0.15,0.025,0.275,0.275,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2005,4,0.875,0.875,13.725,9.625,10.675,7.925,0.75,2.2,1.35,0.675,1.25,0.65,3.05,0.625,0.45,0.45,0.45,1.175,0.775,0.8,1.375,0.775,0.725,0.725,0.725,0.725,0,0,0.6,0.6,0.825,0.2,0,0.625,0,0,0,0,0.625,0.425,0.025,0.35,0.35,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2005,5,0.8,0.8,14.325,9.625,10.575,7.75,0.625,2.3,0.95,0.55,0.475,0.8,2.7,0.675,0.65,0.65,0.65,1.025,0.875,0.675,1.1,0.75,0.775,0.775,0.775,0.775,0,0,0.6,0.6,0.95,0.375,0,0.825,0,0,0,0.1,0.825,0.45,0,0.525,0.525,0.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2005,6,0.675,0.675,14.425,9.5,10.9,8.05,0.625,2.3,1.075,0.425,0.525,0.925,2.425,0.7,0.775,0.775,0.775,0.875,1,0.4,0.65,0.75,0.8,0.8,0.8,0.8,0,0,0.625,0.625,0.95,0.45,0,0.85,0,0,0,0.125,0.85,0.475,0,0.65,0.65,0.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2005,7,0,0,13.825,8.45,11.625,7.775,0.75,2.2,1.3,0.575,0.825,1,2.55,0.425,0.85,0.85,0.85,1.05,1.275,0.025,0.475,0.675,0.725,0.725,0.725,0.725,0,0,0.8,0.8,0.875,0.55,0,1.15,0.2,0,0,0.075,1.15,0.425,0.125,0.7,0.7,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2005,8,0,0,14.1,8.875,11.45,7.15,0.65,2.5,1.3,0.725,0.85,1.025,2.55,0.425,0.925,0.925,0.925,0.875,1.25,0.05,0.375,0.575,0.625,0.625,0.625,0.625,0,0,0.775,0.775,0.9,0.6,0,1.1,0.225,0,0,0,1.1,0.425,0.2,0.8,0.8,0,0.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2005,9,0.35,0.35,14.55,9.1,10.875,5.95,1.125,3.025,1.175,0.825,0.975,0.925,2.525,0.4,0.875,0.875,0.875,0.775,1.175,0.025,0.35,0,0.55,0.55,0.55,0.55,0,0,0.675,0.675,0.95,0.6,0,1.1,0.225,0,0,0,1.1,0.4,0.425,0.8,0.8,0,0.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2005,10,0.425,0.425,14.275,8.8,11.25,6,1.25,2.975,1.125,0.975,0.9,0.95,2.5,0.325,0.85,0.85,0.85,0.725,1.1,0.025,0.225,0,0.475,0.475,0.475,0.475,0,0,0.65,0.65,0.925,0.625,0,0.9,0.125,0,0,0,0.9,0.325,0.5,0.825,0.825,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2005,11,0.525,0.525,13.575,8.3,11.575,6.65,1.275,3.05,0.8,0.925,0.9,0.975,1.675,0.25,0.675,0.675,0.675,0.5,0.475,0,0.175,0.35,0.55,0.55,0.55,0.55,0,0,0.475,0.475,0.875,0.625,0,0.875,0.15,0,0,0,0.875,0.25,0.5,0.725,0.725,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2005,12,0.575,0.575,12.975,7.825,11.9,6.7,1.075,3.15,0.825,0.85,1.05,0.9,1.2,0.175,0.55,0.55,0.55,0.125,0.125,0.05,0.4,0.4,0.675,0.675,0.675,0.675,0,0,0.125,0.125,0.825,0.6,0,0.875,0.35,0,0,0,0.875,0.175,0.45,0.75,0.75,0,0.35,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2005,13,0.7,0.7,13.075,7.8,11.775,5.775,0.65,2.625,0.925,0.775,1.15,0.975,1,0.025,0.55,0.55,0.55,0,0,0.2,0.675,0.35,0.575,0.575,0.575,0.575,0,0,0,0,0.825,0.525,0,0.775,0.475,0,0,0,0.775,0.025,0.425,0.85,0.85,0,0.475,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2005,14,0.85,0.85,13.025,7.3,11.35,5.05,0.65,2.65,1.125,0.7,1.025,1.45,0.875,0.025,0.5,0.5,0.5,0,0,0.15,0.75,0.4,0.625,0.625,0.625,0.625,0,0,0,0,0.775,0.45,0,0.675,0.6,0,0,0,0.675,0.025,0.275,0.875,0.875,0,0.6,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2005,15,0.875,0.875,13.65,7.475,11.025,4.625,0.675,2.6,1.325,0.7,0.95,1.7,0.75,0,0.525,0.525,0.525,0,0,0.05,0.675,0.375,0.65,0.65,0.65,0.65,0,0,0,0,0.675,0.475,0,0.775,0.625,0,0,0,0.775,0,0.225,0.9,0.9,0,0.625,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2005,16,0.9,0.9,14.1,7.95,10.95,4.4,0.925,1.4,1.6,0.675,0.925,1.975,0.7,0,0.65,0.65,0.65,0,0,0.025,0.6,0.3,0,0,0,0,0,0,0,0,0,0.525,0,0.875,0.575,0,0,0,0.875,0,0.15,0.95,0.95,0,0.575,0.025,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2005,17,0.9,0.9,15.3,9.3,10.6,4.325,1.15,1.775,1.075,0.65,0.95,2.175,0.9,0,0.7,0.7,0.7,0,0,0,0.475,0.275,0,0,0,0,0,0,0,0,0.35,0.625,0,0.825,0.475,0,0,0,0.825,0,0.125,0.925,0.925,0,0.475,0,0.175,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2005,18,0.875,0.875,16.05,9.825,9.95,3.7,1.475,1.975,0.925,0.5,0.925,2.2,0.925,0,0.625,0.625,0.625,0,0.1,0,0.775,0,0,0,0,0,0,0,0,0,0.45,0.675,0,0.775,0.775,0,0,0,0.775,0,0.05,0.95,0.95,0,0.525,0,0.2,0.325,0.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2005,19,0.85,0.85,15.55,10.275,9.775,3.575,1.6,2.075,0.775,0.5,1.075,2.325,0.975,0,0.55,0.55,0.55,0,0.125,0,0.7,0,0,0,0,0,0,0,0,0,0.475,0.65,0,0.625,0.7,0,0,0,0.625,0,0,0.975,0.975,0,0.375,0,0.075,0.35,0.35,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2005,20,0.8,0.8,15.4,9.925,9.925,3.75,1.525,2.15,0.7,0.425,1.15,2.65,0.975,0,0.475,0.475,0.475,0,0.175,0,0.4,0,0,0,0,0,0,0,0,0,0.55,0.6,0,0.85,0.4,0,0,0,0.85,0,0,0.925,0.925,0,0,0,0.125,0.375,0.375,0.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2005,21,0.8,0.8,14.9,9.2,10.25,4.375,1.725,2.325,0.6,0.35,1.225,2.8,0.45,0,0.425,0.425,0.425,0,0.1,0,0.475,0.2,0,0,0,0,0,0,0,0,0.6,0.575,0,0.9,0.475,0,0,0,0.9,0,0,0.875,0.875,0,0,0,0.225,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2005,22,0.75,0.75,14.675,9.5,10.875,4.8,1.8,2.225,0.125,0,1.25,2.875,0.1,0,0,0,0,0,0.1,0,0.525,0.325,0,0,0,0,0,0,0,0,0.45,0.425,0,0.475,0.525,0,0,0,0.475,0,0,0.8,0.8,0,0,0,0.3,0,0,0.925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2005,23,0.75,0.75,14.3,9.475,10.925,4.95,1.925,2.275,0.025,0,1.5,2.7,0,0,0,0,0,0,0,0,0.475,0.375,0,0,0,0,0,0,0,0,0.425,0.35,0,0.55,0.475,0,0,0,0.7,0,0,0.775,0.775,0,0,0,0.125,0,0,0.925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2005,24,0.675,0.675,13.6,8.825,11.4,5.325,2.15,1.85,0.05,0,1.725,2.475,0,0,0,0,0,0,0,0,0.45,0.45,0,0,0,0,0,0,0,0,0.225,0.125,0,0.7,0.45,0,0,0,0.875,0,0,0.725,0.725,0,0,0,0.075,0,0,0.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2005,25,0.625,0.625,13.8,8.9,10.975,5.6,2.25,1.55,0.2,0,0.925,2.275,0.3,0.3,0,0,0,0,0,0,0.6,0.475,0,0,0,0,0,0,0,0,0.1,0.025,0,0.8,0.6,0,0,0,0.875,0,0.15,0.675,0.675,0,0,0,0.05,0,0,0.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,2005,26,0.575,0.575,13.725,8.85,10.9,5.7,2.125,1.35,0.275,0,0.7,2.05,0.35,0.35,0,0,0,0,0,0,0.65,0.425,0,0,0,0,0,0,0,0,0.05,0.025,0,0.85,0.65,0,0,0,0.95,0,0.225,0.625,0.625,0,0,0,0.075,0,0,0.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2005,27,0.575,0.575,13.625,7.8,10.2,5.4,2.225,1.325,0.375,0,0.725,2,1.025,1.025,0,0,0,0,0,0.225,0.975,0,0,0,0,0,0,0,0,0,0.025,0.075,0,0.85,0.75,0,0,0,1.125,0,0.525,0.625,0.625,0,0,0,0.05,0,0,0.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2005,28,0.3,0.3,13.15,7.6,10.4,5.225,1.9,1.15,0.475,0,0.775,1.725,1.2,1.2,0,0,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0.025,0.1,0,0.875,0.75,0,0,0,1.3,0,0.625,0.55,0.55,0,0,0,0.05,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2005,29,0,0,12.975,7.65,10.35,4.875,1.6,1.05,0.475,0,0.825,1.75,1.275,1.275,0,0,0,0,0,0.275,1.05,0,0,0,0,0,0,0,0,0,0.2,0.15,0,0.825,0.775,0,0,0,1.175,0,0.675,0.55,0.55,0,0,0,0,0,0,0.925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,2005,30,0.1,0.1,12.775,7.3,10.3,4.8,1.625,0.825,0.475,0,0.8,1.65,1.5,1.5,0,0,0,0,0,0.375,1.2,0,0,0,0,0,0,0,0,0,0.3,0.05,0,0.75,0.825,0,0,0,1,0,0.7,0.5,0.5,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2005,31,0.225,0.225,13.225,7.425,10.2,5.075,1.75,1,0.475,0,0.8,1.625,1.3,1.1,0,0,0,0,0,0.1,0.95,0,0,0,0,0,0,0,0,0,0.5,0,0,0.725,0.85,0,0,0,0.975,0.2,0.75,0.475,0.475,0,0,0,0.025,0,0,0.9,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
