"","Song","Artist"
"1","Russian roulette","Rihanna"
"2","Quiero aprender de ti","El Canto del Loco"
"3","Bad romance","Lady GaGa"
"4","La lluvia","María Villalón"
"5","Ayo technology","Milow"
"6","Que nadie","Manuel Carrasco;Malú"
"7","Antes de que cuente diez","Fito & Fitipaldis"
"8","Happy","Leona Lewis"
"9","Sweet dreams","Beyoncé"
"10","Looking for paradise","Alejandro Sanz;Alicia Keys"
"11","I gotta feeling","The Black Eyed Peas"
"12","Esclavo de sus besos","David Bisbal"
"13","Doesn't mean anything","Alicia Keys"
"14","Por quererte","Efecto Mariposa"
"15","Let's get excited","Alesha Dixon"
"16","Lucky","Jason Mraz;Colbie Caillat"
"17","Rain","Mika"
"18","Tik tok","Ke$ha"
"19","Lo hecho está hecho","Shakira"
"20","Desde cuando","Alejandro Sanz"
"21","Diez minutos","Efecto Mariposa"
"22","Manos al aire","Nelly Furtado"
"23","Meet me halfway","The Black Eyed Peas"
"24","Con sólo una mirada","Georgina"
"25","You know me","Robbie Williams"
"26","Cosas que suenan a...","Maldita Nerea"
"27","We weren't born to follow","Bon Jovi"
"28","Lady Madrid","Pereza"
"29","Falling in love","McFly"
"30","Como una vela","Melendi"
"31","This is it","Michael Jackson"
"32","Tengo","Macaco"
"33","Más","Nelly Furtado"
"34","Get to you","James Morrison"
"35","Gente","El Sueño de Morfeo"
"36","Que me queda","Antonio Orozco"
"37","Halo","Beyoncé"
"38","Solo quiero bailar","Zenttric"
"39","Cry me out","Pixie Lott"
"40","When love takes over","David Guetta;Kelly Rowland"
