"","Song","Artist"
"1","Dance monkey","Tones and I"
"2","So am I","Ava Max"
"3","Yo x ti tú x mí","Ozuna;Rosalía"
"4","Only human","Jonas Brothers"
"5","Superpoderes","Leiva"
"6","Beautiful people","Ed Sheeran;Khalid"
"7","Me quedo",NA
"8","Don't start now","Dua Lipa"
"9","Atrévete","Nicky Jam;Sech"
"10","Indeciso","J Balvin;Lalo Ebratt;Reik"
"11","Old town road","Lil Nas X;Billy Ray Cyrus"
"12","Tabú","Ava Max;Pablo Alborán"
"13","China","Anuel AA;Daddy Yankee;J Balvin;Karol G;Ozuna"
"14","Qué bonito es querer","Manuel Carrasco"
"15","How do you sleep?","Sam Smith"
"16","Señorita","Camila Cabello;Shawn Mendes"
"17","Si por mí fuera","Beret"
"18","Liar","Camila Cabello"
"19","You need to calm down","Taylor Swift"
"20","Someone you loved","Lewis Capaldi;Madism"
"21","Memories","Maroon 5"
"22","Si te vas","Blas Cantó"
"23","Piece of your heart","MEDUZA;Goodboys"
"24","Circles","Post Malone"
"25","Orphans","Coldplay"
"26","Lie","Lukas Graham"
"27","Dosis","ChocQuibTown;Dvicio;Reik"
"28","Indios y vaqueros","Sinsinati"
"29","Get to know me","Anitta;Alesso"
"30","Vuela (Beach pop)","Bombai"
"31","Mala santa","Becky G"
"32","Runaway","Daddy Yankee;Natti Natasha;Sebastián Yatra;Jonas Brothers"
"33","Disparos","Dani Fernández"
"34","Don't call me up","Mabel"
"35","Nuestro tiempo","Amaral"
"36","Bad guy","Billie Eilish"
"37","Caída libre","Vanesa Martín"
"38","Sucker","Jonas Brothers"
"39","Contando lunares","Don Patricio;Cruz Cafuné"
"40","Let me down slowly","Alec Benjamin;Alessia Cara"
