"","Song","Artist"
"1","On the floor","Jennifer López;Pitbull"
"2","Born this way","Lady GaGa"
"3","Mr. Saxobeat","Alexandra Stan"
"4","Solamente tú","Pablo Alborán"
"5","Grenade","Bruno Mars"
"6","Firework","Katy Perry"
"7","Lead the way","Carlos Jean;Electric Nana"
"8","Blanco y negro","Malú"
"9","Cuatro elementos","La Musicalité;El Sueño de Morfeo"
"10","S&M","Rihanna"
"11","Tonight (I'm lovin' you)","Enrique Iglesias;DJ Frank E;Ludacris"
"12","More","Usher;Jimmy Joker;RedOne"
"13","Tú mirada me hace grande","Maldita Nerea"
"14","Who's that chick?","David Guetta;Rihanna"
"15","Canción de amor caducada","Melendi"
"16","Just can't get enough","The Black Eyed Peas"
"17","Till the world ends","Britney Spears"
"18","Lluvia al corazón","Maná"
"19","Hold my hand","Michael Jackson;Akon"
"20","So far gone","James Blunt"
"21","Bumpy ride","Mohombi"
"22","Buscando el sol","El Pescao"
"23","Price tag","Jessie J;B.o.B"
"24","Higher","Taio Cruz;Kylie Minogue"
"25","Quiero","Pignoise"
"26","Fácil","Maldita Nerea"
"27","Mira la vida","Dani Martín"
"28","Imposible","Melocos"
"29","Lovelife","Kate Ryan"
"30","The time is now","Virginia Labuat"
"31","Rabiosa","Shakira;El Cata"
"32","The time (Dirty bit)","The Black Eyed Peas"
"33","Al mundo entero","POL 3.14"
"34","Puerto presente","Macaco;Fito Cabrales"
"35","View","The Monomes"
"36","Quiero aire","Revólver"
"37","Me acordé de ti","Fito & Fitipaldis"
"38","Dynamite","Taio Cruz"
"39","Y mírame","Despistaos;Jorge Ruiz"
"40","Barbra Streisand","Duck Sauce"
