"","Song","Artist"
"1","Wake me up!","Avicii;Aloe Blacc"
"2","La la la","Naughty Boy;Sam Smith"
"3","Blurred lines","Robin Thicke;Pharrell Williams;T.I."
"4","We can't stop","Miley Cyrus"
"5","I love it","Icona Pop;Charli XCX"
"6","Cero","Dani Martín"
"7","Let her go","Passenger"
"8","Love me again","John Newman"
"9","Play hard","David Guetta;Akon;Ne-Yo"
"10","Turn the night up","Enrique Iglesias"
"11","On top of the world","Imagine Dragons"
"12","Can't hold us","Macklemore & Ryan Lewis;Ray Dalton"
"13","Roar","Katy Perry"
"14","Make my day","Auryn"
"15","Applause","Lady GaGa"
"16","Best song ever","One Direction"
"17","Live it up","Jennifer López;Pitbull"
"18","Next to me","Emeli Sandé;Alejandro Sanz"
"19","Funketón","Efecto Pasillo"
"20","Treasure","Bruno Mars"
"21","Éxtasis","Pablo Alborán"
"22","Big when I was little","Eliza Doolittle"
"23","I need your love","Calvin Harris;Ellie Goulding"
"24","Safe and sound","Capital Cities"
"25","A prueba de ti","Malú"
"26","Get lucky","Daft Punk;Pharrell Williams"
"27","More than friends","Inna;Daddy Yankee"
"28","The other side","Jason Derülo"
"29","Gitana","El Viaje de Elliot"
"30","Now is the time","Wally López;Jasmine V"
"31","Burn","Ellie Goulding"
"32","Walks like Rihanna","The Wanted"
"33","Vi","Pablo López"
"34","Thrift shop","Macklemore & Ryan Lewis;Wanz"
"35","El primer día del resto de mi vida","La Oreja de Van Gogh"
"36","Come & get it","Selena Gomez"
"37","Live your life","Mika"
"38","Just give me a reason","P!nk;Nate Ruess"
"39","I could be the one","Avicii;Nicky Romero"
"40","Ho hey","The Lumineers"
