"","Song","Artist"
"1","Déjala que baile","Melendi;Alejandro Sanz;Arkano"
"2","Fuego","Eleni Foureira"
"3","One kiss","Calvin Harris;Dua Lipa"
"4","Ni la hora","Ana Guerra;Juan Magán"
"5","Teléfono","Aitana"
"6","Leave a light on","Tom Walker"
"7","La llave","Pablo Alborán;Piso 21"
"8","Girls like you","Maroon 5;Cardi B"
"9","Solo","Clean Bandit;Demi Lovato"
"10","La cintura","Álvaro Soler"
"11","Gira",NA
"12","Flames","David Guetta;Sia"
"13","Contradicción","Malú"
"14","Qué tienes tú","Dvicio;Mau y Ricky;Reik"
"15","Usted","Juan Magán;Mala Rodríguez"
"16","Te esperaré toda la vida","Dani Fernández"
"17","No es justo","J Balvin;Zion & Lennox"
"18","Rise","Jonas Blue;Jack & Jack"
"19","Clandestino","Maluma;Shakira"
"20","Cuando nadie ve","Morat"
"21","2002","Anne-Marie"
"22","1, 2, 3","Sofía Reyes;De la Ghetto;Jason Derülo"
"23","Back to you","Selena Gomez"
"24","Shotgun","George Ezra"
"25","In my mind","Dynoro;Gigi D'Agostino"
"26","Promises","Calvin Harris;Sam Smith"
"27","A partir de hoy","David Bisbal;Sebastián Yatra"
"28","Él no soy yo","Blas Cantó"
"29","Loca","Sweet California"
"30","Amasijo de huesos","Sidecars"
"31","Lo siento","Beret"
"32","Mad love","Sean Paul;Becky G;David Guetta"
"33","Happier","Ed Sheeran"
"34","Happier","marshmello;Bastille"
"35","Lo malo","Aitana;Ana Guerra"
"36","I like it","Cardi B;Bad Bunny;J Balvin"
"37","Belerofón","Taburete"
"38","These days","Rudimental;Dan Caplen;Jess Glynne;Macklemore"
"39","Ya es hora",NA
"40","Friends","Anne-Marie;marshmello"
