"","Song","Artist"
"1","If I were a boy","Beyoncé"
"2","Quiero ser","Amaia Montero"
"3","Viva la vida","Coldplay"
"4","Hemicraneal","Estopa"
"5","Odio por amor","Juanes"
"6","I kissed a girl","Katy Perry"
"7","The man who can't be moved","The Script"
"8","Peter Pan","El Canto del Loco"
"9","Inmortal","La Oreja de Van Gogh"
"10","Tenía tanto que darte","Nena Daconte"
"11","Stop and stare","OneRepublic"
"12","Greatest day","Take That"
"13","Better in time","Leona Lewis"
"14","Te esperaré","Calle París"
"15","Un violinista en tu tejado","Melendi"
"16","Rain on your parade","Duffy"
"17","Beggin","Madcon"
"18","Por mi tripa","Pereza"
"19","Sígueme","Manuel Carrasco"
"20","Física o química","Despistaos"
"21","Disturbia","Rihanna"
"22","Womanizer","Britney Spears"
"23","Perdóname","Amaral"
"24","No dudaría","Rosario"
"25","Walking away","Craig David;Álex Ubago"
"26","I can feel you","Anastacia;Mousse T."
"27","Quiero un camino","Taxi;Álvaro Urquijo"
"28","Human","The Killers"
"29","Me gustas cuando","Lucas Masciano;El Canto del Loco"
"30","Voyage voyage","Kate Ryan"
"31","Retales de una vida","Celtas Cortos"
"32","Superwoman","Alicia Keys"
"33","Tiempo pequeño","Revólver"
"34","Broken strings","James Morrison;Nelly Furtado"
"35","Lo que quiero, lo que soy","Sr. Trepador"
"36","The lovers are losing","Keane"
"37","Tarde de domingo rara","Amaral"
"38","El burdel de las sirenas","84"
"39","Diary of a smoker","The Monomes"
"40","Porque las cosas cambian","Bunbury"
