"","Song","Artist"
"1","Leave a light on","Tom Walker"
"2","One kiss","Calvin Harris;Dua Lipa"
"3","Solo","Clean Bandit;Demi Lovato"
"4","La cintura","Álvaro Soler"
"5","Usted","Juan Magán;Mala Rodríguez"
"6","Déjala que baile","Melendi;Alejandro Sanz;Arkano"
"7","Fuego","Eleni Foureira"
"8","Flames","David Guetta;Sia"
"9","Teléfono","Aitana"
"10","La llave","Pablo Alborán;Piso 21"
"11","1, 2, 3","Sofía Reyes;De la Ghetto;Jason Derülo"
"12","Back to you","Selena Gomez"
"13","Clandestino","Maluma;Shakira"
"14","A partir de hoy","David Bisbal;Sebastián Yatra"
"15","Ni la hora","Ana Guerra;Juan Magán"
"16","Mad love","Sean Paul;Becky G;David Guetta"
"17","Gira",NA
"18","Better now","Post Malone"
"19","Contradicción","Malú"
"20","Girls like you","Maroon 5;Cardi B"
"21","Belerofón","Taburete"
"22","Friends","Anne-Marie;marshmello"
"23","Te esperaré toda la vida","Dani Fernández"
"24","These days","Rudimental;Dan Caplen;Jess Glynne;Macklemore"
"25","Superhéroes","Bombai"
"26","Happier","Ed Sheeran"
"27","Ya es hora",NA
"28","I like it","Cardi B;Bad Bunny;J Balvin"
"29","No es justo","J Balvin;Zion & Lennox"
"30","Qué tienes tú","Dvicio;Mau y Ricky;Reik"
"31","Lo malo","Aitana;Ana Guerra"
"32","No tears left to cry","Ariana Grande"
"33","Déjala que vuelva","Piso 21;Manuel Turizo"
"34","Rise","Jonas Blue;Jack & Jack"
"35","Él no soy yo","Blas Cantó"
"36","Never be the same","Camila Cabello"
"37","Amasijo de huesos","Sidecars"
"38","The middle","Maren Morris;Zedd;Grey"
"39","Hey hey","Maico"
"40","Dieciocho","Dani Martín"
