"","Song","Artist"
"1","Scream & shout","Will.I.Am;Britney Spears"
"2","Locked out of heaven","Bruno Mars"
"3","Try","P!nk"
"4","Die young","Ke$ha"
"5","Don't you worry child","Swedish House Mafia;John Martin"
"6","Hall of fame","The Script;Will.I.Am"
"7","Little talks","Of Monsters and Men"
"8","No importa que llueva","Efecto Pasillo"
"9","Lágrimas desordenadas","Melendi"
"10","El beso","Pablo Alborán"
"11","Feel this moment","Pitbull;Christina Aguilera"
"12","One more night","Maroon 5"
"13","Troublemaker","Olly Murs;Flo Rida"
"14","I cry","Flo Rida"
"15","Ho hey","The Lumineers"
"16","Viven","Rasel;Jadel"
"17","Because we can","Bon Jovi"
"18","Mi marciana","Alejandro Sanz"
"19","Just one last time","David Guetta;Taped Rai"
"20","Empanados","Estopa"
"21","Heartbreaker","Auryn"
"22","Feel so close","Calvin Harris"
"23","Kiss you","One Direction"
"24","Stay","Rihanna;Mikky Ekko"
"25","Tanto","Pablo Alborán"
"26","I knew you were trouble","Taylor Swift"
"27","Impossible","James Arthur"
"28","Otra vez me has sacado a bailar","La Oreja de Van Gogh"
"29","This kiss","Carly Rae Jepsen"
"30","Girl on fire","Alicia Keys"
"31","Culpable","Lagarto Amarillo"
"32","It's time","Imagine Dragons"
"33","This is love","Will.I.Am;Eva Simons"
"34","Disparé","Nena Daconte"
"35","Con fuego","Soraya;Aqeelion"
"36","Suit & tie","Justin Timberlake;Jay-Z"
"37","La respuesta no es la huida","Maldita Nerea"
"38","Set fire to the rain","Adele"
"39","Diamonds","Rihanna"
"40","Brindo por ti","Macaco"
