"","Song","Artist"
"1","Déjala que baile","Melendi;Alejandro Sanz;Arkano"
"2","Leave a light on","Tom Walker"
"3","Fuego","Eleni Foureira"
"4","One kiss","Calvin Harris;Dua Lipa"
"5","Usted","Juan Magán;Mala Rodríguez"
"6","Solo","Clean Bandit;Demi Lovato"
"7","Teléfono","Aitana"
"8","La llave","Pablo Alborán;Piso 21"
"9","La cintura","Álvaro Soler"
"10","Flames","David Guetta;Sia"
"11","Ni la hora","Ana Guerra;Juan Magán"
"12","Girls like you","Maroon 5;Cardi B"
"13","1, 2, 3","Sofía Reyes;De la Ghetto;Jason Derülo"
"14","Clandestino","Maluma;Shakira"
"15","Gira",NA
"16","Back to you","Selena Gomez"
"17","Contradicción","Malú"
"18","Mad love","Sean Paul;Becky G;David Guetta"
"19","Te esperaré toda la vida","Dani Fernández"
"20","Better now","Post Malone"
"21","A partir de hoy","David Bisbal;Sebastián Yatra"
"22","I like it","Cardi B;Bad Bunny;J Balvin"
"23","Qué tienes tú","Dvicio;Mau y Ricky;Reik"
"24","Friends","Anne-Marie;marshmello"
"25","No es justo","J Balvin;Zion & Lennox"
"26","These days","Rudimental;Dan Caplen;Jess Glynne;Macklemore"
"27","Rise","Jonas Blue;Jack & Jack"
"28","Cuando nadie ve","Morat"
"29","Ya es hora",NA
"30","Happier","Ed Sheeran"
"31","In my mind","Dynoro;Gigi D'Agostino"
"32","Belerofón","Taburete"
"33","Amasijo de huesos","Sidecars"
"34","Él no soy yo","Blas Cantó"
"35","Never be the same","Camila Cabello"
"36","Lo siento","Beret"
"37","Superhéroes","Bombai"
"38","Lo malo","Aitana;Ana Guerra"
"39","Dieciocho","Dani Martín"
"40","Déjala que vuelva","Piso 21;Manuel Turizo"
