"","Song","Artist"
"1","Havana","Camila Cabello;Young Thug"
"2","Dusk till dawn","Zayn Malik;Sia"
"3","Feel it still","Portugal. The Man"
"4","New rules","Dua Lipa"
"5","Stargazing","Kygo;Justin Jesso"
"6","Perro fiel","Shakira;Nicky Jam"
"7","Invisible","Malú"
"8","No vaya a ser","Pablo Alborán"
"9","Silence","marshmello;Khalid"
"10","Too good at goodbyes","Sam Smith"
"11","Rockstar","Post Malone;21 Savage"
"12","You're the best thing about me","U2"
"13","Saturno","Pablo Alborán"
"14","How long","Charlie Puth"
"15","What lovers do","Maroon 5;SZA"
"16","Perfect","Ed Sheeran"
"17","Walk on water","Thirty Seconds to Mars"
"18","Mi gente","J Balvin;Willy William"
"19","Échame la culpa","Demi Lovato;Luis Fonsi"
"20","Look what you made me do","Taylor Swift"
"21","Rain","The Script"
"22","La actitud correcta","Bunbury"
"23","Hábito de ti","Vanesa Martín"
"24","Wolves","marshmello;Selena Gomez"
"25","Tu mejor pesadilla","Sidecars"
"26","What about us","P!nk"
"27","La llamada","Leiva"
"28","Ok","Robin Schulz;James Blunt"
"29","Besos en guerra","Morat;Juanes"
"30","Friends","Justin Bieber;BloodPop"
"31","Good girls don't lie","Ruth Lorenzo"
"32","Imparables","Bombai"
"33","Mentira","Ana Mena;RK"
"34","Drunk and irresponsible","Blas Cantó"
"35","Miracles (Someone special)","Big Sean;Coldplay"
"36","Dancing on Mars","Carlos Jean;Bamboe"
"37","Galway girl","Ed Sheeran"
"38","Santa's coming for us","Sia"
"39","Feels","Calvin Harris;Big Sean;Katy Perry;Pharrell Williams"
"40","Wild thoughts","DJ Khaled;Bryson Tiller;Rihanna"
