"","Song","Artist"
"1","Hemicraneal","Estopa"
"2","Quiero ser","Amaia Montero"
"3","If I were a boy","Beyoncé"
"4","Viva la vida","Coldplay"
"5","The man who can't be moved","The Script"
"6","Peter Pan","El Canto del Loco"
"7","I kissed a girl","Katy Perry"
"8","Inmortal","La Oreja de Van Gogh"
"9","Stop and stare","OneRepublic"
"10","Better in time","Leona Lewis"
"11","Odio por amor","Juanes"
"12","Beggin","Madcon"
"13","Te esperaré","Calle París"
"14","Disturbia","Rihanna"
"15","Rain on your parade","Duffy"
"16","Física o química","Despistaos"
"17","Tenía tanto que darte","Nena Daconte"
"18","Sígueme","Manuel Carrasco"
"19","Perdóname","Amaral"
"20","Womanizer","Britney Spears"
"21","Human","The Killers"
"22","Que te quería","La Quinta Estación"
"23","Un violinista en tu tejado","Melendi"
"24","Greatest day","Take That"
"25","Voyage voyage","Kate Ryan"
"26","Por mi tripa","Pereza"
"27","Just dance","Lady GaGa;Colby O'Donis"
"28","Me gustas cuando","Lucas Masciano;El Canto del Loco"
"29","Broken strings","James Morrison;Nelly Furtado"
"30","No dudaría","Rosario"
"31","Walking away","Craig David;Álex Ubago"
"32","El burdel de las sirenas","84"
"33","Primavera anticipada (It is my song)","Laura Pausini;James Blunt"
"34","Quiero un camino","Taxi;Álvaro Urquijo"
"35","I can feel you","Anastacia;Mousse T."
"36","Retales de una vida","Celtas Cortos"
"37","Superwoman","Alicia Keys"
"38","Tiempo pequeño","Revólver"
"39","Porque las cosas cambian","Bunbury"
"40","Tarde de domingo rara","Amaral"
