"","Song","Artist"
"1","Lo malo","Aitana Ocaña;Ana Guerra"
"2","Wolves","Selena Gomez;marshmello"
"3","X","Nicky Jam;J Balvin"
"4","Downtown","Anitta;J Balvin"
"5","Corazón","Maluma;Nego do Borel"
"6","For you","Liam Payne;Rita Ora"
"7","Spinning over you","REYKO"
"8","Déjate llevar","Juan Magán;B-Case;Belinda;Manuel Turizo;Snova"
"9","I miss you","Clean Bandit;Julia Michaels"
"10","These days","Rudimental;Dan Caplen;Jess Glynne;Macklemore"
"11","El arrepentido","Melendi;Carlos Vives"
"12","Never be the same","Camila Cabello"
"13","1, 2, 3","Sofía Reyes;De la Ghetto;Jason Derülo"
"14","Échame la culpa","Luis Fonsi;Demi Lovato"
"15","Breathe","Jax Jones;Ina Wroldsen"
"16","La cintura","Álvaro Soler"
"17","How long","Charlie Puth"
"18","Besos en guerra","Morat;Juanes"
"19","All falls down","Alan Walker;Digital Farm Animals;Noah Cyrus"
"20","Prometo","Pablo Alborán"
"21","PDA","Scott Helman"
"22","Idgaf","Dua Lipa"
"23","El baño","Enrique Iglesias;Bad Bunny"
"24","Katchi","Nick Waterhouse;Ofenbach"
"25","El patio","Pablo López"
"26","Friends","Anne-Marie;marshmello"
"27","A partir de hoy","David Bisbal;Sebastián Yatra"
"28","Él no soy yo","Blas Cantó"
"29","Havana","Camila Cabello;Young Thug"
"30","Guerrera","C. Tangana;Dellafuente"
"31","In my blood","Shawn Mendes"
"32","Want you back","5 Seconds of Summer"
"33","Bedroom floor","Liam Payne"
"34","No excuses","Meghan Trainor"
"35","Salvajes irracionales","Efecto Pasillo"
"36","Trust fund baby","Why Don't We"
"37","Dusk till dawn","Zayn Malik;Sia"
"38","Perfect duet","Ed Sheeran;Beyoncé"
"39","Feel it still","Portugal. The Man"
"40","What lovers do","Maroon 5;SZA"
