"","Song","Artist"
"1","Blurred lines","Robin Thicke;Pharrell Williams;T.I."
"2","I love it","Icona Pop;Charli XCX"
"3","Wake me up!","Avicii;Aloe Blacc"
"4","La la la","Naughty Boy;Sam Smith"
"5","Cero","Dani Martín"
"6","On top of the world","Imagine Dragons"
"7","Live it up","Jennifer López;Pitbull"
"8","Play hard","David Guetta;Akon;Ne-Yo"
"9","Let her go","Passenger"
"10","Funketón","Efecto Pasillo"
"11","Love me again","John Newman"
"12","Turn the night up","Enrique Iglesias"
"13","More than friends","Inna;Daddy Yankee"
"14","Get lucky","Daft Punk;Pharrell Williams"
"15","Make my day","Auryn"
"16","The other side","Jason Derülo"
"17","We can't stop","Miley Cyrus"
"18","Best song ever","One Direction"
"19","Roar","Katy Perry"
"20","Next to me","Emeli Sandé;Alejandro Sanz"
"21","Can't hold us","Macklemore & Ryan Lewis;Ray Dalton"
"22","Applause","Lady GaGa"
"23","Walks like Rihanna","The Wanted"
"24","Big when I was little","Eliza Doolittle"
"25","Treasure","Bruno Mars"
"26","Gitana","El Viaje de Elliot"
"27","I need your love","Calvin Harris;Ellie Goulding"
"28","Thrift shop","Macklemore & Ryan Lewis;Wanz"
"29","Éxtasis","Pablo Alborán"
"30","Live your life","Mika"
"31","Safe and sound","Capital Cities"
"32","Just give me a reason","P!nk;Nate Ruess"
"33","Ho hey","The Lumineers"
"34","Come & get it","Selena Gomez"
"35","Now is the time","Wally López;Jasmine V"
"36","I could be the one","Avicii;Nicky Romero"
"37","Impossible","James Arthur"
"38","Me enamoré (Feeling of love)","XRIZ"
"39","Unbreakable","Marien Baker;Shaun Frank"
"40","Stay","Rihanna;Mikky Ekko"
