"","Song","Artist"
"1","Lead the way","Carlos Jean;Electric Nana"
"2","Mr. Saxobeat","Alexandra Stan"
"3","On the floor","Jennifer López;Pitbull"
"4","S&M","Rihanna"
"5","Born this way","Lady GaGa"
"6","Solamente tú","Pablo Alborán"
"7","Just can't get enough","The Black Eyed Peas"
"8","Grenade","Bruno Mars"
"9","Firework","Katy Perry"
"10","Till the world ends","Britney Spears"
"11","Blanco y negro","Malú"
"12","More","Usher;Jimmy Joker;RedOne"
"13","Cuatro elementos","La Musicalité;El Sueño de Morfeo"
"14","Canción de amor caducada","Melendi"
"15","Bumpy ride","Mohombi"
"16","Price tag","Jessie J;B.o.B"
"17","Tonight (I'm lovin' you)","Enrique Iglesias;DJ Frank E;Ludacris"
"18","Fácil","Maldita Nerea"
"19","Lluvia al corazón","Maná"
"20","Who's that chick?","David Guetta;Rihanna"
"21","So far gone","James Blunt"
"22","Lovelife","Kate Ryan"
"23","Quiero","Pignoise"
"24","The time is now","Virginia Labuat"
"25","Rabiosa","Shakira;El Cata"
"26","Hold my hand","Michael Jackson;Akon"
"27","Buscando el sol","El Pescao"
"28","Imposible","Melocos"
"29","Sun is up","Inna;Play & Win"
"30","Lady Gaga","Zenttric"
"31","Higher","Taio Cruz;Kylie Minogue"
"32","Mira la vida","Dani Martín"
"33","Al mundo entero","POL 3.14"
"34","Give me everything","Pitbull;Afrojack;Nayer;Ne-Yo"
"35","Quiero aire","Revólver"
"36","View","The Monomes"
"37","Puerto presente","Macaco;Fito Cabrales"
"38","Dynamite","Taio Cruz"
"39","Y mírame","Despistaos;Jorge Ruiz"
"40","Me acordé de ti","Fito & Fitipaldis"
