"","Song","Artist"
"1","¡Eres tonto!","El Canto del Loco"
"2","Si no te hubieras ido","Maná"
"3","Apologize","OneRepublic"
"4","Bleeding love","Leona Lewis"
"5","Kamikaze","Amaral"
"6","Mercy","Duffy"
"7","No estamos solos","Eros Ramazzotti;Ricky Martin"
"8","Rehab","Amy Winehouse"
"9","Puede ser","Conchita"
"10","Cuando amanece","Estopa"
"11","Beautiful girls","Sean Kingston"
"12","Don't stop the music","Rihanna"
"13","Gotas de agua dulce","Juanes"
"14","4 minutes","Madonna;Justin Timberlake;Timbaland"
"15","No estés triste","Manolo García"
"16","Violet hill","Coldplay"
"17","Don't jump","Tokio Hotel"
"18","Como un lobo","Miguel Bosé;Bimba Bosé"
"19","Lo mismo","No Way Out"
"20","Say it right","Nelly Furtado"
"21","Love song","Sara Bareilles"
"22","Estrella polar","Pereza;Juan Aguirre"
"23","El presente","Julieta Venegas"
"24","Roto por dentro","M-Clan"
"25","No one","Alicia Keys"
"26","Crime","Najwajean"
"27","Que el tiempo no te cambie (V. 2008)","Tequila"
"28","In my arms","Kylie Minogue"
"29","Just hold me","Maria Mena"
"30","Cósmica","Pastora"
"31","Serenade07","Dover"
"32","Pretendo hablarte","Beatriz Luengo"
"33","Papeles mojados","Chambao"
"34","About you now","Sugababes"
"35","Cada dos minutos","Despistaos"
"36","Bella traición","Belinda"
"37","I'll be waiting","Lenny Kravitz"
"38","El bolsillo del revés","Chenoa"
"39","Sin ti","Pignoise"
"40","Cuando me vaya","Melocos;Natalia Jiménez"
