"","Song","Artist"
"1","On the floor","Jennifer López;Pitbull"
"2","Mr. Saxobeat","Alexandra Stan"
"3","Born this way","Lady GaGa"
"4","Lead the way","Carlos Jean;Electric Nana"
"5","Solamente tú","Pablo Alborán"
"6","Grenade","Bruno Mars"
"7","S&M","Rihanna"
"8","Firework","Katy Perry"
"9","Blanco y negro","Malú"
"10","Just can't get enough","The Black Eyed Peas"
"11","Cuatro elementos","La Musicalité;El Sueño de Morfeo"
"12","More","Usher;Jimmy Joker;RedOne"
"13","Till the world ends","Britney Spears"
"14","Canción de amor caducada","Melendi"
"15","Tonight (I'm lovin' you)","Enrique Iglesias;DJ Frank E;Ludacris"
"16","Who's that chick?","David Guetta;Rihanna"
"17","Lluvia al corazón","Maná"
"18","Bumpy ride","Mohombi"
"19","Price tag","Jessie J;B.o.B"
"20","Fácil","Maldita Nerea"
"21","So far gone","James Blunt"
"22","Hold my hand","Michael Jackson;Akon"
"23","Buscando el sol","El Pescao"
"24","Quiero","Pignoise"
"25","Lovelife","Kate Ryan"
"26","The time is now","Virginia Labuat"
"27","Imposible","Melocos"
"28","Rabiosa","Shakira;El Cata"
"29","Higher","Taio Cruz;Kylie Minogue"
"30","Mira la vida","Dani Martín"
"31","Sun is up","Inna;Play & Win"
"32","Al mundo entero","POL 3.14"
"33","The time (Dirty bit)","The Black Eyed Peas"
"34","Quiero aire","Revólver"
"35","Puerto presente","Macaco;Fito Cabrales"
"36","View","The Monomes"
"37","Dynamite","Taio Cruz"
"38","Y mírame","Despistaos;Jorge Ruiz"
"39","Me acordé de ti","Fito & Fitipaldis"
"40","Barbra Streisand","Duck Sauce"
