"","Song","Artist"
"1","Rude","MAGIC!"
"2","Maps","Maroon 5"
"3","Wiggle","Jason Derülo;Snoop Dogg"
"4","Puppeteer","Auryn"
"5","Shake it off","Taylor Swift"
"6","Prayer in C","Robin Schulz;Lilly Wood & The Prick;Robin Schulz"
"7","Love runs out","OneRepublic"
"8","Lovers on the sun","David Guetta;Sam Martin"
"9","Chandelier","Sia"
"10","Problem","Ariana Grande;Iggy Azalea"
"11","A sky full of stars","Coldplay"
"12","Am I wrong","Nico & Vinz"
"13","Mira dentro","Maldita Nerea"
"14","Waves","Mr. Probz;Robin Schulz"
"15","Noche y de día","Enrique Iglesias;Juan Magán;Yandel"
"16","Stolen dance","Milky Chance"
"17","Deshazte de mi","Malú"
"18","All about that bass","Meghan Trainor"
"19","Superheroes","The Script"
"20","Blame","Calvin Harris;John Newman"
"21","Ghost","Ella Henderson"
"22","Por fin","Pablo Alborán"
"23","Million miles","Kylie Minogue"
"24","Stay with me","Sam Smith"
"25","Take me home","Midnight Red"
"26","Tocado y hundido","Melendi"
"27","Light me up (U.S. version)","Birdy"
"28","Mi teatro","Dani Martín"
"29","Bang bang","Jessie J;Ariana Grande;Nicki Minaj"
"30","Culpable","David Bisbal"
"31","Bad girl","Lucy Paradise"
"32","The miracle (of Joey Ramone)","U2"
"33","She moves (Far away)","Alle Farben;Graham Candy"
"34","Wasting your time","Carlos Jean"
"35","Summer","Calvin Harris"
"36","Don't","Ed Sheeran"
"37","Don't stop","5SOS"
"38","Liar liar","Cris Cab"
"39","Come over","Clean Bandit;Stylo G"
"40","Comprende (It's over)","Sweet California"
