"","Song","Artist"
"1","Stay with me","Sam Smith"
"2","Tocado y hundido","Melendi"
"3","Dangerous","David Guetta;Sam Martin"
"4","Chandelier","Sia"
"5","All about that bass","Meghan Trainor"
"6","People help the people","Birdy"
"7","The days","Avicii"
"8","Por fin","Pablo Alborán"
"9","Geronimo","Sheppard"
"10","Wrapped up","Olly Murs;Travie McCoy"
"11","Break free","Ariana Grande;Zedd"
"12","Don't","Ed Sheeran"
"13","Riptide","Vance Joy"
"14","Cool kids","Echosmith"
"15","Habits (Stay high)","Tove Lo;Hippie Sabotage"
"16","Steal my girl","One Direction"
"17","I bet my life","Imagine Dragons"
"18","Saturday I'm in love","Auryn"
"19","Blame","Calvin Harris;John Newman"
"20","Shake it off","Taylor Swift"
"21","Animals","Maroon 5"
"22","Changing","Sigma;Paloma Faith"
"23","Desaparecer","Malú"
"24","Oh Cecilia (Breaking my heart)","The Vamps;Shawn Mendes"
"25","Entre la espada y la pared","Fito & Fitipaldis"
"26","Liar liar","Cris Cab"
"27","Where did you go?","Midnight Red"
"28","Thinking out loud","Ed Sheeran"
"29","Sí pero no","David Bisbal"
"30","Fade out lines","The Avener"
"31","Los cantantes","Leiva"
"32","Sun goes down","Robin Schulz;Jasmine Thompson"
"33","Blank space","Taylor Swift"
"34","Fireball","Pitbull;John Ryan"
"35","Perdona si te llamo amor","Maldita Nerea"
"36","Lips are movin","Meghan Trainor"
"37","Shower","Becky G"
"38","Bang bang","Jessie J;Ariana Grande;Nicki Minaj"
"39","Girls in luv","DJane Housekat;Rameez"
"40","Justo ahora","Dvicio"
