"","Song","Artist"
"1","Attention","Charlie Puth"
"2","Issues","Julia Michaels"
"3","Malibu","Miley Cyrus"
"4","Solo si es contigo","Bombai;Bebe"
"5","2U","David Guetta;Justin Bieber"
"6","Thunder","Imagine Dragons"
"7","Symphony","Clean Bandit;Zara Larsson"
"8","Felices los 4","Maluma"
"9","Sign of the times","Harry Styles"
"10","Yo contigo, tú conmigo (The gong gong song)","Morat;Álvaro Soler"
"11","Despacito","Luis Fonsi;Daddy Yankee"
"12","Mi gente","J Balvin;Willy William"
"13","Hey ma (Spanish version)","J Balvin;Pitbull;Camila Cabello"
"14","Mala mujer","C. Tangana"
"15","Galway girl","Ed Sheeran"
"16","No vacancy (Latin version)","OneRepublic;Sebastián Yatra"
"17","Breaking bad","Leiva"
"18","Wild thoughts","DJ Khaled;Bryson Tiller;Rihanna"
"19","Sirenas","Taburete"
"20","Me enamoré","Shakira"
"21","Bailarina","Maldita Nerea"
"22","Swalla","Jason Derülo;Nicki Minaj;Ty Dolla $ign"
"23","Me rehúso","Danny Ocean"
"24","The way I are (Dance with somebody)","Bebe Rexha;Lil Wayne"
"25","Carita de buena","Efecto Pasillo"
"26","Feels","Calvin Harris;Big Sean;Katy Perry;Pharrell Williams"
"27","Ahora lloras tú","Ana Mena;CNCO"
"28","Instruction","Jax Jones;Demi Lovato;Stefflon Don"
"29","Crying in the club","Camila Cabello"
"30","When the mind wanders","Carlos Marco"
"31","El ratico","Juanes;Kali Uchis"
"32","There's nothing holdin' me back","Shawn Mendes"
"33","Que se mueran de envidia","Dani Martín;Carla Morrison"
"34","Versace on the floor","Bruno Mars;David Guetta"
"35","Loco de amor",NA
"36","How we dream","Maico"
"37","Mi vida sin ti","Bromas Aparte"
"38","Rápido, brusco, violento","Juan Magán;Boni & Kelly"
"39","Complicidad","Vanesa Martín"
"40","Cosas que no se pagan con dinero","Marlon"
