"","Song","Artist"
"1","I gotta feeling","The Black Eyed Peas"
"2","Manos al aire","Nelly Furtado"
"3","Por quererte","Efecto Mariposa"
"4","Antes de que cuente diez","Fito & Fitipaldis"
"5","Halo","Beyoncé"
"6","Pick me up","Emilia de Poret"
"7","La suerte de mi vida","El Canto del Loco"
"8","When love takes over","David Guetta;Kelly Rowland"
"9","Looking for paradise","Alejandro Sanz;Alicia Keys"
"10","I'm yours","Jason Mraz"
"11","Esclavo de sus besos","David Bisbal"
"12","Moving","Macaco"
"13","Violento amor","Pereza"
"14","Summercat","Billie The Vision & the Dancers"
"15","Loba","Shakira"
"16","Poker face","Lady GaGa"
"17","Mama do (Uh oh, uh oh)","Pixie Lott"
"18","Solo quiero bailar","Zenttric"
"19","Bodies","Robbie Williams"
"20","Colgando en tus manos","Carlos Baute;Marta Sánchez"
"21","Ayo technology","Milow"
"22","Lovers in Japan","Coldplay"
"23","Que me queda","Antonio Orozco"
"24","Celebration (Dub mix)","Madonna;Paul Oakenfold"
"25","Perdóname","Coti;Nena Daconte"
"26","Happy","Leona Lewis"
"27","Breathe slow","Alesha Dixon"
"28","Nada se compara a ti","Carlos Baute"
"29","Tengo","Macaco"
"30","Hot n cold","Katy Perry"
"31","Te voy a decir una cosa","Amaia Montero"
"32","Broken strings","James Morrison;Nelly Furtado"
"33","Si no estás","El Sueño de Morfeo"
"34","Recuérdame","Marc Anthony;La Quinta Estación"
"35","La lluvia","María Villalón"
"36","Estoy enfermo","Pignoise;Melendi"
"37","Rincón exquisito","Second"
"38","Change","Daniel Merriweather"
"39","La chica ideal","Melocos"
"40","Piratas del bar Caribe","Melendi"
