"","Song","Artist"
"1","Loca","Shakira;El Cata"
"2","Only girl (In the world)","Rihanna"
"3","Barbie de extrarradio","Melendi"
"4","The time (Dirty bit)","The Black Eyed Peas"
"5","Love the way you lie","Eminem;Rihanna"
"6","Cry cry","Oceana"
"7","Hold my hand","Michael Jackson;Akon"
"8","Con la mano levantá","Macaco;Estopa"
"9","Dynamite","Taio Cruz"
"10","Just the way you are","Bruno Mars"
"11","Club can't handle me","Flo Rida;David Guetta"
"12","El secreto de las tortugas","Maldita Nerea"
"13","The flood","Take That"
"14","Mira la vida","Dani Martín"
"15","Who's that chick?","David Guetta;Rihanna"
"16","No te invite a dormir","Nena Daconte"
"17","Get outta my way","Kylie Minogue"
"18","Dj got us fallin' in love","Usher"
"19","Billionaire","Travie McCoy;Bruno Mars"
"20","Alejandro","Lady GaGa"
"21","Teenage dream","Katy Perry"
"22","Lola soledad","Alejandro Sanz"
"23","Cooler than me","Mike Posner"
"24","Tú mirada me hace grande","Maldita Nerea"
"25","Fuck you","Cee Lo Green"
"26","Me acordé de ti","Fito & Fitipaldis"
"27","Barbra Streisand","Duck Sauce"
"28","Lo mejor de mi vida eres tú","Ricky Martin;Natalia Jiménez"
"29","We r who we r","Ke$ha"
"30","Turn around (5, 4, 3, 2, 1)","Flo Rida"
"31","Well well well","Duffy"
"32","Y no regresas","Juanes"
"33","Stay the night","James Blunt"
"34","Tonight (I'm lovin' you)","Enrique Iglesias;DJ Frank E;Ludacris"
"35","I'm a number","Robert Ramírez"
"36","Lo que no ves","POL 3.14"
"37","Cama vacía","Pignoise"
"38","Buscando el sol","El Pescao"
"39","Need you now","Lady Antebellum"
"40","In my head","Jason Derülo"
