"","Song","Artist"
"1","All of me","John Legend"
"2","Bailando (English version)","Enrique Iglesias;Descemer Bueno;Gente de Zona;Sean Paul"
"3","We are one (Ole ola)","Pitbull;Claudia Leitte;Jennifer López"
"4","Dare (La la la)","Shakira"
"5","Human","Christina Perri"
"6","One woman army","Porcelain Black"
"7","A sky full of stars","Coldplay"
"8","Cola song","Inna;J Balvin"
"9","Trumpets","Jason Derülo"
"10","This is the life","Sweet California"
"11","If I lose myself","OneRepublic;Alesso"
"12","Changes","FAUL;Wad Ad;Pnau"
"13","No amanece","David Bisbal"
"14","Dark horse","Katy Perry;Juicy J"
"15","Buena energía","Maldita Nerea"
"16","Problem","Ariana Grande;Iggy Azalea"
"17","Into the blue","Kylie Minogue"
"18","First love","Jennifer López"
"19","Love never felt so good","Michael Jackson;Justin Timberlake"
"20","Stolen dance","Milky Chance"
"21","Team","Lorde"
"22","Sing","Ed Sheeran"
"23","Paraíso","Dvicio"
"24","Marilyn Monroe","Pharrell Williams"
"25","I will never let you down","Rita Ora"
"26","Mirada perdida","Leiva"
"27","Am I wrong","Nico & Vinz"
"28","Summer","Calvin Harris"
"29","Jealous (I ain't with it)","Chromeo"
"30","Happy","Pharrell Williams"
"31","Birthday","Katy Perry"
"32","Mmm yeah","Austin Mahone;Pitbull"
"33","Wasted","Tiësto;Matthew Koma"
"34","She looks so perfect","5SOS"
"35","Me and my broken heart","Rixton"
"36","Lipstick","Sophia del Carmen"
"37","Por Reyes","Mr. Kilombo"
"38","You & I","One Direction"
"39","Temblando","Antonio Orozco"
"40","M.U.S.I.C.","María Sagana"
